id,wholesaler_id,retailer_id,buyer_type,shipping_type,order_type,book_time,last_status,last_status_time,anomaly_label,trx_time,trx_date,line_count,line_hms,qty,qty_hms,value,value_hms,ts
3572759,100534,97724,retailer,next-day,app,6/8/2020 11:20,selesai,6/12/2020 22:22,0,2020-06-08 11:20:00,20200608,4,2,90.0,10.0,724500,190500,1591615200.0
3572795,176968,83257,retailer,pick-up,app,6/8/2020 11:22,selesai,6/14/2020 8:25,0,2020-06-08 11:22:00,20200608,28,9,343.0,57.0,3033050,1188800,1591615320.0
3572827,139451,89635,retailer,pick-up,app,6/8/2020 11:23,selesai,6/19/2020 8:38,0,2020-06-08 11:23:00,20200608,43,3,52.0,10.0,659450,182400,1591615380.0
3572936,135788,205875,retailer,pick-up,otc,6/8/2020 11:27,selesai,6/8/2020 11:27,0,2020-06-08 11:27:00,20200608,2,2,3.0,3.0,276300,276300,1591615620.0
3797316,175330,332754,retailer,pick-up,otc,6/22/2020 10:36,selesai,6/22/2020 10:36,0,2020-06-22 10:36:00,20200622,1,0,1.0,0.0,166000,0,1592822160.0
3797343,55190,30953,retailer,pick-up,app,6/22/2020 10:37,selesai,6/26/2020 15:07,0,2020-06-22 10:37:00,20200622,12,4,560.0,210.0,10241000,3698000,1592822220.0
3797377,155809,220389,retailer,pick-up,app,6/22/2020 10:38,selesai,6/23/2020 19:58,0,2020-06-22 10:38:00,20200622,8,0,19.0,0.0,306350,0,1592822280.0
3493645,138013,116290,retailer,pick-up,app,6/2/2020 14:58,selesai,6/27/2020 15:02,0,2020-06-02 14:58:00,20200602,3,1,25.0,10.0,430000,184000,1591109880.0
3493711,151384,103578,retailer,same-day,app,6/2/2020 15:02,selesai,6/5/2020 15:25,0,2020-06-02 15:02:00,20200602,16,9,253.0,180.0,4603700,3204700,1591110120.0
3493720,53834,1103875,retailer,pick-up,otc,6/2/2020 15:02,selesai,6/2/2020 15:02,0,2020-06-02 15:02:00,20200602,2,1,2.0,1.0,329200,220000,1591110120.0
5182071,57640,173137,retailer,next-day,app,8/25/2020 18:52,selesai,8/28/2020 17:53,0,2020-08-25 18:52:00,20200825,5,3,31.0,25.0,526300,433500,1598381520.0
5265533,261265,717495,retailer,pick-up,app,8/29/2020 12:47,selesai,9/5/2020 11:53,0,2020-08-29 12:47:00,20200829,3,1,5.0,1.0,53400,16400,1598705220.0
5265601,135822,1180084,retailer,pick-up,app,8/29/2020 12:49,selesai,8/30/2020 12:54,0,2020-08-29 12:49:00,20200829,5,3,14.0,7.0,251000,153500,1598705340.0
5282913,133124,110804,retailer,pick-up,app,8/30/2020 14:31,selesai,9/4/2020 17:29,0,2020-08-30 14:31:00,20200830,1,1,200.0,200.0,4394000,4394000,1598797860.0
5283279,154557,208015,retailer,pick-up,otc,8/30/2020 14:58,selesai,8/30/2020 14:58,0,2020-08-30 14:58:00,20200830,7,3,70.0,30.0,1433600,653600,1598799480.0
5331320,168858,204839,retailer,pick-up,app,9/1/2020 15:51,selesai,9/1/2020 22:42,0,2020-09-01 15:51:00,20200901,5,0,7.0,0.0,316000,0,1598975460.0
5331322,56525,1086183,retailer,pick-up,app,9/1/2020 15:51,selesai,9/2/2020 12:55,0,2020-09-01 15:51:00,20200901,13,11,252.0,241.0,4777300,4547950,1598975460.0
5331356,194546,1277294,retailer,pick-up,app,9/1/2020 15:52,siap-diambil,9/1/2020 17:35,0,2020-09-01 15:52:00,20200901,3,0,3.0,0.0,23000,0,1598975520.0
5265224,53905,10772,retailer,same-day,app,8/29/2020 12:33,selesai,8/30/2020 19:42,0,2020-08-29 12:33:00,20200829,9,2,47.0,8.0,1459300,132800,1598704380.0
5265281,54616,26251,retailer,pick-up,app,8/29/2020 12:36,siap-diambil,9/5/2020 9:23,0,2020-08-29 12:36:00,20200829,15,2,68.0,12.0,756500,207200,1598704560.0
5336620,151532,230187,retailer,pick-up,otc,9/1/2020 21:58,selesai,9/1/2020 21:58,0,2020-09-01 21:58:00,20200901,9,9,158.0,158.0,3368900,3368900,1598997480.0
5336679,58205,8635,retailer,next-day,app,9/1/2020 22:03,selesai,9/3/2020 9:31,0,2020-09-01 22:03:00,20200901,16,5,118.0,26.0,1730900,511900,1598997780.0
5336711,134684,101817,retailer,pick-up,app,9/1/2020 22:07,selesai,9/12/2020 8:39,0,2020-09-01 22:07:00,20200901,2,2,9.0,9.0,279000,279000,1598998020.0
5336720,145608,171551,retailer,pick-up,app,9/1/2020 22:08,selesai,9/16/2020 8:15,0,2020-09-01 22:08:00,20200901,1,1,5.0,5.0,110750,110750,1598998080.0
5404929,187676,652827,retailer,pick-up,app,9/4/2020 17:07,selesai,9/4/2020 18:23,0,2020-09-04 17:07:00,20200904,9,7,29.0,27.0,1246500,992000,1599239220.0
5405004,132745,104318,retailer,pick-up,app,9/4/2020 17:12,selesai,9/7/2020 8:37,0,2020-09-04 17:12:00,20200904,9,3,27.0,7.0,676300,234500,1599239520.0
5405006,139446,43939,retailer,pick-up,app,9/4/2020 17:12,selesai,9/7/2020 6:46,0,2020-09-04 17:12:00,20200904,5,5,105.0,105.0,1884000,1884000,1599239520.0
5427793,137151,83862,retailer,pick-up,app,9/5/2020 19:53,selesai,9/9/2020 16:30,0,2020-09-05 19:53:00,20200905,10,4,55.0,29.0,882950,452250,1599335580.0
5404672,56636,13795,retailer,next-day,app,9/4/2020 16:54,selesai,9/7/2020 17:47,0,2020-09-04 16:54:00,20200904,18,8,233.0,130.0,3056000,2271500,1599238440.0
5404695,135619,116299,retailer,pick-up,app,9/4/2020 16:56,selesai,9/5/2020 12:24,0,2020-09-04 16:56:00,20200904,17,1,307.0,4.0,3238400,173400,1599238560.0
5404763,136334,1270821,retailer,pick-up,otc,9/4/2020 17:00,selesai,9/4/2020 17:00,0,2020-09-04 17:00:00,20200904,3,2,8.0,7.0,271300,180300,1599238800.0
5410790,187676,1171405,retailer,pick-up,app,9/5/2020 7:12,selesai,9/7/2020 16:46,0,2020-09-05 07:12:00,20200905,6,2,18.0,2.0,640000,381000,1599289920.0
5410815,137184,176325,retailer,pick-up,app,9/5/2020 7:13,selesai,9/6/2020 8:56,0,2020-09-05 07:13:00,20200905,20,1,105.0,10.0,1207400,114500,1599289980.0
5185804,151392,71743,retailer,pick-up,app,8/26/2020 6:30,selesai,8/26/2020 10:50,0,2020-08-26 06:30:00,20200826,4,3,10.0,5.0,206100,124100,1598423400.0
5185831,58981,229269,retailer,pick-up,app,8/26/2020 6:31,selesai,8/28/2020 16:26,0,2020-08-26 06:31:00,20200826,5,0,114.0,0.0,872500,0,1598423460.0
5185840,53845,36306,retailer,pick-up,app,8/26/2020 6:33,selesai,8/26/2020 10:03,0,2020-08-26 06:33:00,20200826,1,0,2.0,0.0,19600,0,1598423580.0
5185897,57662,20793,retailer,pick-up,app,8/26/2020 6:36,siap-diambil,9/2/2020 7:54,0,2020-08-26 06:36:00,20200826,5,2,23.0,20.0,806150,345100,1598423760.0
5283374,156024,1241028,retailer,pick-up,app,8/30/2020 15:05,siap-diambil,8/31/2020 6:13,0,2020-08-30 15:05:00,20200830,16,5,56.0,16.0,1115050,306750,1598799900.0
3768654,132801,187297,retailer,pick-up,otc,6/20/2020 11:22,selesai,6/20/2020 11:22,0,2020-06-20 11:22:00,20200620,3,1,15.0,5.0,324000,110500,1592652120.0
3768722,1130,215272,retailer,same-day,app,6/20/2020 11:25,selesai,6/24/2020 15:18,0,2020-06-20 11:25:00,20200620,2,0,15.0,0.0,121000,0,1592652300.0
3700266,142377,124968,retailer,pick-up,app,6/16/2020 13:56,selesai,6/22/2020 10:46,0,2020-06-16 13:56:00,20200616,14,9,31.0,19.0,8000000,5709000,1592315760.0
3700368,54055,1115077,retailer,pick-up,app,6/16/2020 14:01,selesai,6/17/2020 8:02,0,2020-06-16 14:01:00,20200616,1,1,10.0,10.0,162500,162500,1592316060.0
3700693,53834,1118428,retailer,pick-up,otc,6/16/2020 14:15,selesai,6/16/2020 14:15,0,2020-06-16 14:15:00,20200616,6,3,15.0,3.0,697900,604000,1592316900.0
3768854,140151,176509,retailer,pick-up,otc,6/20/2020 11:31,selesai,6/20/2020 11:31,0,2020-06-20 11:31:00,20200620,8,0,146.0,0.0,712000,0,1592652660.0
3768879,56561,1049488,retailer,pick-up,app,6/20/2020 11:32,siap-diambil,6/28/2020 21:18,0,2020-06-20 11:32:00,20200620,5,3,47.0,18.0,668750,387450,1592652720.0
3768881,137934,107587,retailer,pick-up,app,6/20/2020 11:32,selesai,6/21/2020 14:25,0,2020-06-20 11:32:00,20200620,5,4,80.0,70.0,1383500,1245500,1592652720.0
3768981,233295,104625,retailer,pick-up,app,6/20/2020 11:37,selesai,6/20/2020 19:07,0,2020-06-20 11:37:00,20200620,8,0,88.0,0.0,1094500,0,1592653020.0
3800935,1147,1031,retailer,pick-up,app,6/22/2020 12:45,selesai,6/23/2020 20:32,0,2020-06-22 12:45:00,20200622,5,2,67.0,13.0,354900,171800,1592829900.0
3801035,169334,72765,retailer,same-day,app,6/22/2020 12:50,selesai,6/26/2020 9:49,0,2020-06-22 12:50:00,20200622,15,7,32.0,20.0,562340,378440,1592830200.0
3801076,139119,103015,retailer,pick-up,app,6/22/2020 12:52,selesai,6/22/2020 14:06,0,2020-06-22 12:52:00,20200622,5,0,141.0,0.0,836500,0,1592830320.0
3689572,53807,40454,retailer,same-day,app,6/16/2020 5:45,selesai,6/18/2020 10:33,0,2020-06-16 05:45:00,20200616,15,4,215.0,25.0,3326500,407000,1592286300.0
3481759,56156,23326,retailer,pick-up,app,6/1/2020 16:09,selesai,6/4/2020 3:34,0,2020-06-01 16:09:00,20200601,4,1,15.0,1.0,609800,183500,1591027740.0
3481761,56210,35868,retailer,same-day,app,6/1/2020 16:09,selesai,6/5/2020 16:13,0,2020-06-01 16:09:00,20200601,3,3,300.0,300.0,5410000,5410000,1591027740.0
3572845,142655,116269,retailer,pick-up,otc,6/8/2020 11:24,selesai,6/8/2020 11:24,0,2020-06-08 11:24:00,20200608,13,6,150.0,70.0,2851000,1487500,1591615440.0
3572875,134388,83744,retailer,pick-up,app,6/8/2020 11:25,siap-diambil,6/8/2020 13:35,0,2020-06-08 11:25:00,20200608,4,0,66.0,0.0,242500,0,1591615500.0
3572909,135564,205958,retailer,pick-up,otc,6/8/2020 11:26,selesai,6/8/2020 11:26,0,2020-06-08 11:26:00,20200608,12,1,425.0,5.0,1955400,107500,1591615560.0
3572918,141997,103291,retailer,pick-up,app,6/8/2020 11:26,selesai,6/11/2020 22:19,0,2020-06-08 11:26:00,20200608,1,1,20.0,20.0,454000,454000,1591615560.0
3797293,54207,35253,retailer,pick-up,app,6/22/2020 10:35,selesai,6/24/2020 16:55,0,2020-06-22 10:35:00,20200622,1,0,30.0,0.0,225000,0,1592822100.0
3797325,132943,210231,retailer,pick-up,app,6/22/2020 10:36,selesai,6/22/2020 16:31,0,2020-06-22 10:36:00,20200622,22,0,111.0,0.0,1338600,0,1592822160.0
3797393,55001,51502,retailer,same-day,app,6/22/2020 10:38,selesai,6/23/2020 5:34,0,2020-06-22 10:38:00,20200622,16,8,312.0,210.0,4791000,4037000,1592822280.0
3797402,57966,43038,retailer,same-day,app,6/22/2020 10:39,pesanan-diterima,6/22/2020 16:30,0,2020-06-22 10:39:00,20200622,12,6,92.0,50.0,1994750,911000,1592822340.0
3493568,54454,27649,retailer,pick-up,app,6/2/2020 14:54,selesai,6/4/2020 8:48,0,2020-06-02 14:54:00,20200602,3,1,21.0,10.0,452500,220000,1591109640.0
3493602,148246,232575,retailer,pick-up,otc,6/2/2020 14:55,selesai,6/2/2020 14:55,0,2020-06-02 14:55:00,20200602,2,2,40.0,40.0,934000,934000,1591109700.0
3493668,135781,147076,retailer,pick-up,otc,6/2/2020 14:59,selesai,6/2/2020 14:59,0,2020-06-02 14:59:00,20200602,4,0,32.0,0.0,585000,0,1591109940.0
3493702,54334,137772,retailer,pick-up,app,6/2/2020 15:01,selesai,6/3/2020 20:30,0,2020-06-02 15:01:00,20200602,47,9,124.0,21.0,1982450,389600,1591110060.0
3493768,130615,78396,retailer,pick-up,app,6/2/2020 15:05,selesai,6/4/2020 16:52,0,2020-06-02 15:05:00,20200602,13,0,97.0,0.0,1214000,0,1591110300.0
3493770,185687,23632,retailer,pick-up,app,6/2/2020 15:05,selesai,6/3/2020 10:08,0,2020-06-02 15:05:00,20200602,1,1,20.0,20.0,319000,319000,1591110300.0
3493795,194753,196483,retailer,pick-up,otc,6/2/2020 15:06,selesai,6/2/2020 15:06,0,2020-06-02 15:06:00,20200602,9,1,21.0,1.0,1650290,115000,1591110360.0
5181955,152262,79106,retailer,pick-up,app,8/25/2020 18:44,selesai,8/28/2020 12:48,0,2020-08-25 18:44:00,20200825,5,2,130.0,40.0,2159150,911500,1598381040.0
5181994,130078,76426,retailer,pick-up,app,8/25/2020 18:46,selesai,8/25/2020 19:21,0,2020-08-25 18:46:00,20200825,6,5,62.0,50.0,1024500,988500,1598381160.0
5182028,143964,170467,retailer,pick-up,otc,8/25/2020 18:48,selesai,9/1/2020 14:47,0,2020-08-25 18:48:00,20200825,43,4,3371.0,400.0,31293500,7152500,1598381280.0
5265624,145114,145190,retailer,pick-up,otc,8/29/2020 12:50,selesai,8/29/2020 12:50,0,2020-08-29 12:50:00,20200829,1,1,1.0,1.0,162500,162500,1598705400.0
5331263,55696,51730,retailer,next-day,app,9/1/2020 15:48,selesai,9/3/2020 8:51,0,2020-09-01 15:48:00,20200901,15,0,195.0,0.0,3514000,0,1598975280.0
5331436,139702,124400,retailer,same-day,app,9/1/2020 15:55,selesai,9/1/2020 16:44,0,2020-09-01 15:55:00,20200901,18,9,275.0,124.0,3339000,2826000,1598975700.0
5265344,53631,131193,retailer,next-day,app,8/29/2020 12:39,selesai,8/30/2020 22:03,0,2020-08-29 12:39:00,20200829,49,0,265.0,0.0,3185300,0,1598704740.0
5265359,59398,27816,retailer,same-day,app,8/29/2020 12:40,selesai,8/31/2020 13:55,0,2020-08-29 12:40:00,20200829,4,2,12.0,6.0,728000,300000,1598704800.0
5265429,165124,268210,retailer,same-day,app,8/29/2020 12:43,selesai,9/1/2020 8:00,0,2020-08-29 12:43:00,20200829,2,0,180.0,0.0,665000,0,1598704980.0
5265510,53835,5877,retailer,pick-up,app,8/29/2020 12:46,selesai,8/31/2020 16:26,0,2020-08-29 12:46:00,20200829,65,11,234.0,51.0,2513584,935784,1598705160.0
5265512,132935,103054,retailer,pick-up,app,8/29/2020 12:46,selesai,8/29/2020 17:35,0,2020-08-29 12:46:00,20200829,3,3,20.0,20.0,321150,321150,1598705160.0
5269739,148405,105241,retailer,pick-up,app,8/29/2020 15:34,siap-diambil,9/13/2020 10:13,0,2020-08-29 15:34:00,20200829,5,5,97.0,97.0,415250,415250,1598715240.0
5269758,54022,240880,retailer,pick-up,otc,8/29/2020 15:35,selesai,8/29/2020 15:35,0,2020-08-29 15:35:00,20200829,10,8,11.0,8.0,127710,125990,1598715300.0
5269775,139586,127124,retailer,pick-up,app,8/29/2020 15:36,selesai,8/30/2020 16:09,0,2020-08-29 15:36:00,20200829,8,5,29.0,23.0,601700,502900,1598715360.0
5282792,133124,212487,retailer,pick-up,app,8/30/2020 14:20,siap-diambil,8/30/2020 15:17,0,2020-08-30 14:20:00,20200830,15,0,532.0,0.0,6775000,0,1598797200.0
5282858,91340,19262,retailer,same-day,app,8/30/2020 14:26,selesai,9/4/2020 6:54,0,2020-08-30 14:26:00,20200830,30,1,242.0,10.0,1900500,160000,1598797560.0
5282877,224763,226266,retailer,pick-up,app,8/30/2020 14:28,siap-diambil,8/31/2020 17:35,0,2020-08-30 14:28:00,20200830,14,5,480.0,120.0,9494500,2274500,1598797680.0
5269373,54288,38791,retailer,pick-up,app,8/29/2020 15:17,selesai,9/2/2020 17:58,0,2020-08-29 15:17:00,20200829,2,0,8.0,0.0,113800,0,1598714220.0
5269490,264460,1188413,retailer,pick-up,app,8/29/2020 15:22,selesai,8/29/2020 15:28,0,2020-08-29 15:22:00,20200829,50,8,315.0,70.0,4209250,1355250,1598714520.0
5269939,57420,49126,retailer,same-day,app,8/29/2020 15:44,selesai,9/4/2020 8:00,0,2020-08-29 15:44:00,20200829,6,1,58.0,10.0,990500,275500,1598715840.0
5269973,140260,143462,retailer,pick-up,otc,8/29/2020 15:46,selesai,8/29/2020 15:46,0,2020-08-29 15:46:00,20200829,3,3,3.0,3.0,563000,563000,1598715960.0
5270009,54265,1115380,retailer,same-day,app,8/29/2020 15:48,selesai,8/30/2020 22:46,0,2020-08-29 15:48:00,20200829,17,1,56.0,11.0,782000,220500,1598716080.0
5270039,137063,237974,retailer,pick-up,app,8/29/2020 15:50,selesai,8/30/2020 18:43,0,2020-08-29 15:50:00,20200829,3,1,11.0,3.0,180000,48000,1598716200.0
5270041,135561,128672,retailer,same-day,app,8/29/2020 15:50,selesai,8/30/2020 18:35,0,2020-08-29 15:50:00,20200829,10,10,72.0,72.0,1582100,1582100,1598716200.0
5336840,101429,75086,retailer,pick-up,app,9/1/2020 22:20,selesai,9/3/2020 17:38,0,2020-09-01 22:20:00,20200901,4,3,23.0,13.0,406250,299750,1598998800.0
5336923,166626,1224130,retailer,pick-up,otc,9/1/2020 22:30,selesai,9/1/2020 22:30,0,2020-09-01 22:30:00,20200901,5,5,50.0,50.0,919000,919000,1598999400.0
5337106,54011,23836,retailer,same-day,app,9/1/2020 22:59,selesai,9/4/2020 20:38,0,2020-09-01 22:59:00,20200901,3,1,11.0,10.0,359000,221000,1599001140.0
5287470,53859,6970,retailer,pick-up,app,8/30/2020 21:19,selesai,9/1/2020 8:58,0,2020-08-30 21:19:00,20200830,9,4,68.0,26.0,1058700,514500,1598822340.0
5287570,268857,1198184,retailer,pick-up,otc,8/30/2020 21:32,selesai,8/30/2020 21:32,0,2020-08-30 21:32:00,20200830,7,3,398.0,210.0,4375500,3536500,1598823120.0
5417496,139090,124003,retailer,pick-up,app,9/5/2020 10:50,selesai,9/6/2020 10:18,0,2020-09-05 10:50:00,20200905,18,6,104.0,27.0,1171000,522600,1599303000.0
5386695,136248,159549,retailer,pick-up,app,9/4/2020 5:53,selesai,9/6/2020 9:39,0,2020-09-04 05:53:00,20200904,8,0,35.0,0.0,505600,0,1599198780.0
5386842,58524,14973,retailer,pick-up,app,9/4/2020 6:09,selesai,9/6/2020 14:46,0,2020-09-04 06:09:00,20200904,10,4,42.0,12.0,963500,541250,1599199740.0
5386859,55014,51035,retailer,same-day,app,9/4/2020 6:11,selesai,9/11/2020 7:14,0,2020-09-04 06:11:00,20200904,7,2,75.0,20.0,1309500,372500,1599199860.0
5386878,135279,81070,retailer,pick-up,app,9/4/2020 6:12,selesai,9/8/2020 8:57,0,2020-09-04 06:12:00,20200904,11,1,261.0,10.0,1566500,114500,1599199920.0
5428958,170118,1133433,retailer,pick-up,app,9/5/2020 22:05,selesai,9/12/2020 12:13,0,2020-09-05 22:05:00,20200905,8,0,58.0,0.0,234900,0,1599343500.0
5185560,130747,1097894,retailer,pick-up,app,8/26/2020 6:10,selesai,8/26/2020 12:16,0,2020-08-26 06:10:00,20200826,9,5,34.0,21.0,579500,350600,1598422200.0
5185594,141815,180544,retailer,pick-up,app,8/26/2020 6:13,selesai,9/6/2020 11:42,0,2020-08-26 06:13:00,20200826,1,0,1.0,0.0,7500,0,1598422380.0
5192510,235793,1132818,retailer,pick-up,app,8/26/2020 10:17,siap-diambil,8/27/2020 22:30,0,2020-08-26 10:17:00,20200826,1,0,12.0,0.0,170800,0,1598437020.0
5192512,56853,476195,retailer,pick-up,app,8/26/2020 10:17,selesai,8/26/2020 13:32,0,2020-08-26 10:17:00,20200826,10,1,126.0,20.0,1690000,324000,1598437020.0
5192529,1110850,1253300,retailer,pick-up,app,8/26/2020 10:17,siap-diambil,8/28/2020 9:07,0,2020-08-26 10:17:00,20200826,2,0,25.0,0.0,7000,0,1598437020.0
5186260,233837,234258,retailer,pick-up,app,8/26/2020 6:59,selesai,8/27/2020 5:30,0,2020-08-26 06:59:00,20200826,25,3,188.0,8.0,1248900,165200,1598425140.0
5186296,156626,265299,retailer,same-day,app,8/26/2020 7:01,selesai,8/27/2020 5:11,0,2020-08-26 07:01:00,20200826,5,0,36.0,0.0,744500,0,1598425260.0
3689160,248606,251183,retailer,pick-up,app,6/15/2020 23:53,selesai,6/17/2020 23:16,0,2020-06-15 23:53:00,20200615,25,8,252.0,64.0,2286700,1284000,1592265180.0
3689192,139702,121079,retailer,same-day,app,6/16/2020 0:07,selesai,6/17/2020 18:09,0,2020-06-16 00:07:00,20200616,12,9,32.0,25.0,677100,531800,1592266020.0
3689207,141497,85357,retailer,pick-up,app,6/16/2020 0:19,selesai,6/17/2020 16:57,0,2020-06-16 00:19:00,20200616,12,3,44.0,6.0,600750,141200,1592266740.0
3689258,100667,17691,retailer,pick-up,app,6/16/2020 1:03,selesai,6/16/2020 8:58,0,2020-06-16 01:03:00,20200616,10,10,34.0,34.0,1419600,1419600,1592269380.0
3689290,56945,41673,retailer,pick-up,app,6/16/2020 1:34,selesai,6/19/2020 10:33,0,2020-06-16 01:34:00,20200616,9,2,11.0,2.0,4126910,227160,1592271240.0
3520247,53834,1106794,retailer,pick-up,otc,6/4/2020 13:26,selesai,6/4/2020 13:26,0,2020-06-04 13:26:00,20200604,3,3,5.0,5.0,427500,427500,1591277160.0
3480552,137141,124681,retailer,pick-up,app,6/1/2020 14:25,selesai,6/9/2020 19:43,0,2020-06-01 14:25:00,20200601,22,9,280.0,39.0,1248500,746500,1591021500.0
3480588,158359,231607,retailer,pick-up,app,6/1/2020 14:29,diproses,6/1/2020 15:02,0,2020-06-01 14:29:00,20200601,20,6,35.0,10.0,2685500,969000,1591021740.0
3799660,162846,2858,retailer,pick-up,app,6/22/2020 11:54,selesai,6/25/2020 17:54,0,2020-06-22 11:54:00,20200622,7,2,108.0,30.0,1143300,526300,1592826840.0
3799679,163443,182140,retailer,same-day,app,6/22/2020 11:54,selesai,6/24/2020 12:19,0,2020-06-22 11:54:00,20200622,18,5,186.0,24.0,1952300,410800,1592826840.0
3799694,89346,42803,retailer,pick-up,app,6/22/2020 11:55,selesai,6/25/2020 14:24,0,2020-06-22 11:55:00,20200622,4,4,42.0,42.0,1026000,1026000,1592826900.0
3799709,135297,123054,retailer,pick-up,app,6/22/2020 11:56,selesai,6/22/2020 13:44,0,2020-06-22 11:56:00,20200622,23,12,273.0,89.0,2540600,1824400,1592826960.0
3572353,142771,54103,retailer,next-day,app,6/8/2020 11:02,selesai,6/10/2020 10:23,0,2020-06-08 11:02:00,20200608,6,6,60.0,60.0,1160000,1160000,1591614120.0
3572355,158236,82633,retailer,next-day,app,6/8/2020 11:02,selesai,6/10/2020 20:58,0,2020-06-08 11:02:00,20200608,25,3,795.0,17.0,2162250,387500,1591614120.0
3793778,150615,117934,retailer,pick-up,app,6/22/2020 8:49,selesai,6/22/2020 10:19,0,2020-06-22 08:49:00,20200622,9,5,21.0,8.0,6602500,2823500,1592815740.0
5181982,91878,31219,retailer,pick-up,app,8/25/2020 18:46,selesai,8/27/2020 6:29,0,2020-08-25 18:46:00,20200825,9,2,50.0,4.0,413750,99500,1598381160.0
5182033,137142,144062,retailer,pick-up,app,8/25/2020 18:49,selesai,8/27/2020 11:16,0,2020-08-25 18:49:00,20200825,8,4,28.0,17.0,567400,359200,1598381340.0
5241731,151268,92997,retailer,pick-up,app,8/28/2020 11:46,selesai,8/28/2020 12:10,0,2020-08-28 11:46:00,20200828,2,2,20.0,20.0,471000,471000,1598615160.0
5265527,154376,234149,retailer,pick-up,app,8/29/2020 12:47,selesai,8/31/2020 4:00,0,2020-08-29 12:47:00,20200829,25,8,108.0,39.0,2052500,897000,1598705220.0
5265661,53845,68664,retailer,same-day,app,8/29/2020 12:52,selesai,8/29/2020 14:19,0,2020-08-29 12:52:00,20200829,2,0,38.0,0.0,207000,0,1598705520.0
5265678,183360,231769,retailer,pick-up,otc,8/29/2020 12:53,selesai,8/29/2020 12:53,0,2020-08-29 12:53:00,20200829,2,0,348.0,0.0,2500000,0,1598705580.0
5265695,247662,93354,retailer,pick-up,app,8/29/2020 12:53,selesai,8/31/2020 7:47,0,2020-08-29 12:53:00,20200829,4,1,36.0,5.0,863750,137750,1598705580.0
5283277,154547,71854,retailer,pick-up,app,8/30/2020 14:57,selesai,9/4/2020 9:18,0,2020-08-30 14:57:00,20200830,7,2,342.0,62.0,6043000,1248000,1598799420.0
5331424,140356,148275,retailer,pick-up,otc,9/1/2020 15:55,selesai,9/1/2020 15:55,0,2020-09-01 15:55:00,20200901,7,5,111.0,50.0,1031500,895500,1598975700.0
5331492,158723,97128,retailer,same-day,app,9/1/2020 15:57,selesai,9/3/2020 11:04,0,2020-09-01 15:57:00,20200901,4,4,51.0,51.0,1048500,1048500,1598975820.0
5331524,230531,92643,retailer,pick-up,app,9/1/2020 15:59,selesai,9/3/2020 16:47,0,2020-09-01 15:59:00,20200901,8,5,44.0,20.0,473000,408000,1598975940.0
5331541,55952,134862,retailer,pick-up,app,9/1/2020 15:59,selesai,9/2/2020 9:58,0,2020-09-01 15:59:00,20200901,13,5,256.0,80.0,3916999,1544000,1598975940.0
5331560,144763,240239,retailer,pick-up,otc,9/1/2020 16:00,selesai,9/1/2020 16:00,0,2020-09-01 16:00:00,20200901,10,5,653.0,300.0,10111000,6125000,1598976000.0
5287606,268857,1193724,retailer,pick-up,otc,8/30/2020 21:36,selesai,8/30/2020 21:36,0,2020-08-30 21:36:00,20200830,4,1,400.0,100.0,2371000,1835000,1598823360.0
5287721,137141,114122,retailer,pick-up,app,8/30/2020 21:48,selesai,9/2/2020 16:28,0,2020-08-30 21:48:00,20200830,6,4,122.0,38.0,909000,889000,1598824080.0
5287755,142880,122437,retailer,pick-up,app,8/30/2020 21:52,selesai,9/16/2020 21:34,0,2020-08-30 21:52:00,20200830,5,0,41.0,0.0,726500,0,1598824320.0
5428843,53885,54751,retailer,pick-up,app,9/5/2020 21:48,selesai,9/9/2020 15:53,0,2020-09-05 21:48:00,20200905,10,2,26.0,7.0,454400,163800,1599342480.0
