id,wholesaler_id,retailer_id,buyer_type,shipping_type,order_type,book_time,last_status,last_status_time,anomaly_label
5265678,183360,231769,retailer,pick-up,otc,8/29/2020 12:53,selesai,8/29/2020 12:53,0
5265695,247662,93354,retailer,pick-up,app,8/29/2020 12:53,selesai,8/31/2020 7:47,0
5283277,154547,71854,retailer,pick-up,app,8/30/2020 14:57,selesai,9/4/2020 9:18,0
5331424,140356,148275,retailer,pick-up,otc,9/1/2020 15:55,selesai,9/1/2020 15:55,0
5331492,158723,97128,retailer,same-day,app,9/1/2020 15:57,selesai,9/3/2020 11:04,0
5331524,230531,92643,retailer,pick-up,app,9/1/2020 15:59,selesai,9/3/2020 16:47,0
5331541,55952,134862,retailer,pick-up,app,9/1/2020 15:59,selesai,9/2/2020 9:58,0
5331560,144763,240239,retailer,pick-up,otc,9/1/2020 16:00,selesai,9/1/2020 16:00,0
5287606,268857,1193724,retailer,pick-up,otc,8/30/2020 21:36,selesai,8/30/2020 21:36,0
5287721,137141,114122,retailer,pick-up,app,8/30/2020 21:48,selesai,9/2/2020 16:28,0
5287755,142880,122437,retailer,pick-up,app,8/30/2020 21:52,selesai,9/16/2020 21:34,0
5428843,53885,54751,retailer,pick-up,app,9/5/2020 21:48,selesai,9/9/2020 15:53,0
5417630,200673,236226,retailer,same-day,app,9/5/2020 10:53,selesai,9/6/2020 7:31,0
5438101,246698,1198658,retailer,pick-up,app,9/6/2020 15:57,siap-diambil,9/10/2020 13:40,0
5438103,1125406,1136423,retailer,pick-up,otc,9/6/2020 15:57,selesai,9/6/2020 15:57,0
5166440,148405,117031,retailer,pick-up,app,8/25/2020 9:20,siap-diambil,8/31/2020 8:04,0
5282743,54214,165298,retailer,next-day,app,8/30/2020 14:16,selesai,9/2/2020 6:24,0
5182550,173728,151166,retailer,pick-up,app,8/25/2020 19:33,selesai,8/27/2020 14:20,0
5190389,133272,106538,retailer,pick-up,app,8/26/2020 9:15,selesai,9/12/2020 10:13,0
3774241,53834,508065,retailer,pick-up,otc,6/20/2020 15:51,selesai,6/20/2020 15:51,0
3774256,234701,235410,retailer,pick-up,app,6/20/2020 15:51,selesai,6/20/2020 20:53,0
3774358,54022,1123574,retailer,pick-up,otc,6/20/2020 15:56,selesai,6/20/2020 15:56,0
3774360,54586,14208,retailer,next-day,app,6/20/2020 15:57,selesai,6/23/2020 8:56,0
3799743,54577,35686,retailer,pick-up,app,6/22/2020 11:57,selesai,6/22/2020 18:11,0
3799813,222298,73121,retailer,next-day,app,6/22/2020 12:00,selesai,6/23/2020 16:42,0
3807031,58508,31489,retailer,pick-up,app,6/22/2020 17:29,selesai,6/26/2020 19:51,0
3796671,54020,20663,retailer,same-day,app,6/22/2020 10:17,selesai,6/22/2020 16:00,0
3796684,91337,20185,retailer,pick-up,app,6/22/2020 10:18,selesai,7/12/2020 20:33,0
3796735,148382,578563,retailer,pick-up,app,6/22/2020 10:20,pesanan-diterima,7/26/2020 16:34,0
3796754,129495,69557,retailer,pick-up,app,6/22/2020 10:20,siap-diambil,6/22/2020 15:43,0
3796771,250272,257841,retailer,pick-up,app,6/22/2020 10:21,siap-diambil,6/30/2020 10:21,0
3796788,137045,146954,retailer,pick-up,app,6/22/2020 10:21,selesai,6/28/2020 16:40,0
3796801,135560,236617,retailer,pick-up,app,6/22/2020 10:22,selesai,6/22/2020 16:37,0
3767791,60107,36733,retailer,pick-up,app,6/20/2020 10:50,selesai,6/20/2020 16:16,0
3767806,166139,94029,retailer,pick-up,app,6/20/2020 10:51,selesai,6/20/2020 13:57,0
3767842,226796,25760,retailer,pick-up,app,6/20/2020 10:52,selesai,6/27/2020 22:59,0
3767874,157665,84276,retailer,pick-up,app,6/20/2020 10:53,selesai,8/8/2020 20:30,0
3797788,142655,127104,retailer,pick-up,app,6/22/2020 10:50,selesai,7/10/2020 10:02,0
3797856,148246,213015,retailer,pick-up,otc,6/22/2020 10:52,selesai,6/22/2020 10:52,0
3797905,185379,37834,retailer,same-day,app,6/22/2020 10:53,selesai,6/24/2020 9:46,0
3797922,135291,113936,retailer,pick-up,app,6/22/2020 10:54,selesai,6/24/2020 9:24,0
3493905,132745,124313,retailer,pick-up,app,6/2/2020 15:13,selesai,6/3/2020 10:32,0
3573506,53841,6012,retailer,next-day,app,6/8/2020 11:52,selesai,6/23/2020 16:17,0
3573608,139119,110461,retailer,pick-up,app,6/8/2020 11:56,selesai,6/8/2020 13:59,0
3494088,154557,196703,retailer,pick-up,otc,6/2/2020 15:24,selesai,6/2/2020 15:24,0
3494209,135561,115266,retailer,same-day,app,6/2/2020 15:32,selesai,6/4/2020 8:42,0
3494224,55990,1097175,retailer,same-day,app,6/2/2020 15:33,selesai,6/9/2020 12:07,0
3573657,1131,235640,retailer,pick-up,otc,6/8/2020 11:58,selesai,6/15/2020 11:53,0
3573727,138925,108966,retailer,pick-up,app,6/8/2020 12:01,selesai,7/9/2020 16:27,0
3573776,148246,213019,retailer,pick-up,otc,6/8/2020 12:04,selesai,6/8/2020 12:04,0
3495460,56636,197494,retailer,pick-up,app,6/2/2020 17:04,siap-diambil,6/4/2020 0:04,0
5266867,143450,113381,retailer,pick-up,app,8/29/2020 13:38,selesai,8/29/2020 16:04,0
5266999,54051,10721,retailer,pick-up,app,8/29/2020 13:43,selesai,8/29/2020 22:01,0
5265078,183360,231749,retailer,pick-up,otc,8/29/2020 12:25,selesai,8/29/2020 12:25,0
5265110,173451,134820,retailer,pick-up,app,8/29/2020 12:27,selesai,8/31/2020 8:02,0
5427758,160663,111953,retailer,next-day,app,9/5/2020 19:50,diproses,9/7/2020 9:05,0
5265341,197027,103315,retailer,pick-up,app,8/29/2020 12:39,selesai,9/4/2020 17:24,0
5265348,173764,144232,retailer,pick-up,app,8/29/2020 12:40,selesai,9/1/2020 9:37,0
5265416,169010,81549,retailer,pick-up,app,8/29/2020 12:42,selesai,9/1/2020 21:22,0
5269903,55289,44924,retailer,pick-up,otc,8/29/2020 15:43,selesai,8/31/2020 11:03,0
5282789,54737,50104,retailer,pick-up,otc,8/30/2020 14:20,selesai,8/30/2020 14:20,0
5282896,160571,23652,retailer,pick-up,app,8/30/2020 14:29,selesai,9/1/2020 20:34,0
5269385,143485,144077,retailer,pick-up,app,8/29/2020 15:17,siap-diambil,8/30/2020 13:04,0
5269442,53905,12798,retailer,pick-up,app,8/29/2020 15:21,siap-diambil,8/29/2020 16:34,0
5270021,1131,240952,retailer,pick-up,otc,8/29/2020 15:49,selesai,8/29/2020 15:49,0
5270046,136528,73708,retailer,pick-up,app,8/29/2020 15:50,selesai,9/1/2020 10:57,0
5264512,61602,209757,retailer,same-day,app,8/29/2020 12:00,selesai,8/29/2020 14:35,0
5336826,170118,102685,retailer,pick-up,app,9/1/2020 22:19,siap-diambil,9/2/2020 12:02,0
5336837,137088,151307,retailer,pick-up,app,9/1/2020 22:20,selesai,9/10/2020 17:40,0
5336887,55001,37784,retailer,next-day,app,9/1/2020 22:25,selesai,9/3/2020 19:40,0
5336894,56157,26210,retailer,pick-up,app,9/1/2020 22:26,selesai,9/4/2020 0:04,0
5336951,137184,84038,retailer,pick-up,app,9/1/2020 22:34,selesai,9/13/2020 7:10,0
5336962,53891,236574,retailer,same-day,app,9/1/2020 22:36,selesai,9/3/2020 20:22,0
5336980,166626,1224135,retailer,pick-up,otc,9/1/2020 22:40,selesai,9/1/2020 22:40,0
5337005,101287,1291037,retailer,pick-up,otc,9/1/2020 22:44,selesai,9/1/2020 22:44,0
5337012,54478,4500,retailer,next-day,app,9/1/2020 22:45,selesai,9/6/2020 13:36,0
5287401,56552,220404,retailer,pick-up,app,8/30/2020 21:13,selesai,8/31/2020 12:46,0
5331578,136347,163086,retailer,next-day,app,9/1/2020 16:01,selesai,9/7/2020 8:24,0
5331603,57991,24839,retailer,same-day,app,9/1/2020 16:02,selesai,9/2/2020 7:52,0
5287962,133124,194166,retailer,pick-up,app,8/30/2020 22:16,selesai,9/6/2020 14:47,0
5287969,134615,16400,retailer,next-day,app,8/30/2020 22:17,selesai,8/31/2020 15:41,0
5287987,55289,12950,retailer,next-day,app,8/30/2020 22:20,selesai,9/1/2020 15:10,0
5287994,54577,13310,retailer,pick-up,app,8/30/2020 22:21,selesai,8/31/2020 20:17,0
5417414,55697,48368,retailer,same-day,app,9/5/2020 10:47,selesai,9/6/2020 9:12,0
5417450,140752,121974,retailer,pick-up,app,9/5/2020 10:49,selesai,9/6/2020 12:14,0
5417457,60134,49098,retailer,pick-up,otc,9/5/2020 10:49,selesai,9/8/2020 8:39,0
5417464,147545,107113,retailer,same-day,app,9/5/2020 10:49,selesai,9/7/2020 10:34,0
5417475,137109,97475,retailer,pick-up,app,9/5/2020 10:49,diproses,9/5/2020 11:00,0
5386741,1136,522,retailer,pick-up,app,9/4/2020 5:59,siap-diambil,9/4/2020 7:08,0
5386773,60092,131661,retailer,same-day,app,9/4/2020 6:03,selesai,9/4/2020 15:54,0
5386780,150878,1171519,retailer,pick-up,app,9/4/2020 6:03,selesai,9/6/2020 7:16,0
5386873,230531,235809,retailer,pick-up,app,9/4/2020 6:11,selesai,9/7/2020 12:14,0
5185603,136318,70526,retailer,pick-up,app,8/26/2020 6:14,selesai,8/27/2020 7:26,0
5192459,138013,170797,retailer,same-day,app,8/26/2020 10:15,selesai,8/26/2020 16:01,0
5192480,56155,52449,retailer,pick-up,app,8/26/2020 10:16,selesai,8/27/2020 7:33,0
5182456,100514,226872,retailer,next-day,app,8/25/2020 19:25,selesai,8/27/2020 11:30,0
5186214,139509,126653,retailer,pick-up,app,8/26/2020 6:57,selesai,8/27/2020 11:37,0
5186232,135785,84016,retailer,pick-up,app,8/26/2020 6:58,selesai,8/26/2020 14:28,0
5186282,153762,167588,retailer,pick-up,app,8/26/2020 7:00,selesai,8/30/2020 11:44,0
3689146,141323,147676,retailer,next-day,app,6/15/2020 23:48,selesai,6/16/2020 16:10,0
3480631,147289,207244,retailer,pick-up,app,6/1/2020 14:32,selesai,6/3/2020 9:17,0
3799664,169010,264244,retailer,next-day,app,6/22/2020 11:54,pesanan-diterima,7/21/2020 13:22,0
3799682,137625,103962,retailer,pick-up,app,6/22/2020 11:55,selesai,6/26/2020 12:52,0
3572351,53885,44734,retailer,pick-up,app,6/8/2020 11:02,selesai,6/14/2020 18:15,0
3572369,227738,239647,retailer,pick-up,app,6/8/2020 11:03,selesai,6/9/2020 17:24,0
3493185,56113,240798,retailer,same-day,app,6/2/2020 14:31,selesai,6/3/2020 7:15,0
3493199,139555,81013,retailer,same-day,app,6/2/2020 14:32,selesai,6/5/2020 7:20,0
3493249,172574,244121,retailer,pick-up,app,6/2/2020 14:36,selesai,6/6/2020 16:26,0
3493299,58496,69095,retailer,pick-up,app,6/2/2020 14:38,selesai,6/2/2020 17:16,0
5182027,141865,104417,retailer,pick-up,app,8/25/2020 18:48,selesai,8/26/2020 14:02,0
5265634,53856,31149,retailer,same-day,app,8/29/2020 12:50,selesai,9/1/2020 6:38,0
5265684,135714,86615,retailer,pick-up,app,8/29/2020 12:53,selesai,8/31/2020 22:27,0
5282914,140598,114344,retailer,same-day,app,8/30/2020 14:31,selesai,8/31/2020 21:10,0
5331203,140161,79805,retailer,next-day,app,9/1/2020 15:46,selesai,9/3/2020 8:41,0
5331353,134664,201928,retailer,pick-up,otc,9/1/2020 15:52,selesai,9/1/2020 15:52,0
5331389,159897,239230,retailer,pick-up,app,9/1/2020 15:53,selesai,9/3/2020 22:32,0
5331453,54337,46954,retailer,pick-up,app,9/1/2020 15:56,selesai,9/3/2020 12:45,0
5331521,237569,1160537,retailer,pick-up,otc,9/1/2020 15:58,selesai,9/1/2020 15:58,0
5287594,137141,111477,retailer,pick-up,app,8/30/2020 21:35,selesai,9/2/2020 16:29,0
5287669,135318,124431,retailer,pick-up,app,8/30/2020 21:43,selesai,8/31/2020 15:36,0
5287694,140944,122650,retailer,pick-up,app,8/30/2020 21:46,selesai,9/3/2020 19:29,0
5287862,132747,123292,retailer,pick-up,app,8/30/2020 22:03,selesai,9/1/2020 5:31,0
5417968,220082,1131981,retailer,pick-up,app,9/5/2020 11:05,siap-diambil,9/5/2020 12:55,0
5418000,238099,1132217,retailer,pick-up,otc,9/5/2020 11:06,selesai,9/5/2020 11:06,0
5428771,140356,150209,retailer,pick-up,otc,9/5/2020 21:39,selesai,9/5/2020 21:39,0
5417657,238758,780564,retailer,pick-up,app,9/5/2020 10:54,selesai,9/7/2020 10:29,0
5417689,1117153,1210577,retailer,pick-up,otc,9/5/2020 10:55,selesai,9/5/2020 10:55,0
5437820,137949,110528,retailer,pick-up,otc,9/6/2020 15:33,selesai,9/6/2020 15:33,0
5438095,142523,238913,retailer,same-day,app,9/6/2020 15:56,selesai,9/11/2020 21:41,0
5438188,151504,211006,retailer,pick-up,otc,9/6/2020 16:04,selesai,9/6/2020 16:04,0
5438449,233262,85197,retailer,pick-up,app,9/6/2020 16:27,selesai,9/10/2020 8:44,0
5438456,1137,320,retailer,pick-up,otc,9/6/2020 16:28,selesai,9/6/2020 16:28,0
5124453,148405,117031,retailer,pick-up,app,8/23/2020 8:45,selesai,8/23/2020 8:57,0
5182481,1151,2183,retailer,next-day,app,8/25/2020 19:28,selesai,8/31/2020 1:57,0
5139454,134903,190532,retailer,pick-up,app,8/24/2020 8:14,selesai,8/29/2020 16:43,0
5185957,53631,52417,retailer,pick-up,app,8/26/2020 6:40,selesai,8/26/2020 15:46,0
5182645,144849,223523,retailer,pick-up,app,8/25/2020 19:40,selesai,8/29/2020 20:40,0
5190294,139579,73240,retailer,pick-up,app,8/26/2020 9:13,selesai,8/26/2020 17:28,0
3479613,1145,557,retailer,same-day,app,6/1/2020 13:14,selesai,6/13/2020 15:19,0
3774264,135771,149440,retailer,pick-up,app,6/20/2020 15:52,konfirmasi-perubahan,6/20/2020 18:47,0
3774289,137141,124681,retailer,pick-up,app,6/20/2020 15:53,selesai,6/27/2020 18:35,0
3799725,173382,154063,retailer,next-day,app,6/22/2020 11:56,selesai,6/26/2020 6:46,0
3799789,54022,244191,retailer,pick-up,otc,6/22/2020 11:59,selesai,6/22/2020 11:59,0
3796756,135588,119111,retailer,same-day,app,6/22/2020 10:20,selesai,6/23/2020 0:12,0
3796767,200423,221992,retailer,pick-up,app,6/22/2020 10:20,selesai,7/3/2020 14:29,0
3796806,233837,24912,retailer,pick-up,app,6/22/2020 10:22,selesai,6/23/2020 5:37,0
3767719,153631,98974,retailer,same-day,app,6/20/2020 10:47,selesai,6/22/2020 7:26,0
3797792,137021,242499,retailer,pick-up,app,6/22/2020 10:50,selesai,7/7/2020 15:55,0
3797810,150878,1123197,retailer,pick-up,app,6/22/2020 10:51,siap-diambil,7/2/2020 6:19,0
3797835,148790,158447,retailer,pick-up,app,6/22/2020 10:51,selesai,6/22/2020 14:45,0
3493942,56540,159298,retailer,same-day,app,6/2/2020 15:15,selesai,6/5/2020 18:04,0
3493967,186487,226353,retailer,pick-up,otc,6/2/2020 15:16,selesai,6/2/2020 15:19,0
3494010,132747,107394,retailer,pick-up,app,6/2/2020 15:19,selesai,6/4/2020 20:55,0
3573530,54616,7902,retailer,same-day,app,6/8/2020 11:53,selesai,6/12/2020 1:02,0
3573594,196354,80241,retailer,pick-up,app,6/8/2020 11:56,selesai,6/13/2020 9:21,0
3494078,133358,167831,retailer,pick-up,otc,6/2/2020 15:24,selesai,6/2/2020 15:24,0
3494085,135561,113456,retailer,same-day,app,6/2/2020 15:24,selesai,6/4/2020 8:42,0
3494103,57763,10687,retailer,pick-up,otc,6/2/2020 15:25,selesai,6/10/2020 9:31,0
3573655,57760,242851,retailer,same-day,app,6/8/2020 11:58,selesai,6/10/2020 23:21,0
3573662,53834,1110875,retailer,pick-up,otc,6/8/2020 11:59,selesai,6/8/2020 11:59,0
3573762,60558,28867,retailer,pick-up,app,6/8/2020 12:03,selesai,6/8/2020 12:57,0
3573823,137508,97690,retailer,same-day,app,6/8/2020 12:06,selesai,6/10/2020 15:05,0
3495475,56578,266395,retailer,pick-up,app,6/2/2020 17:05,selesai,6/2/2020 19:05,0
5270153,1107599,277385,retailer,pick-up,app,8/29/2020 15:54,siap-diambil,8/29/2020 19:21,0
5265741,55704,49597,retailer,pick-up,app,8/29/2020 12:55,selesai,9/3/2020 10:54,0
5265748,54584,3103,retailer,pick-up,otc,8/29/2020 12:55,selesai,8/29/2020 12:55,0
5331771,58981,7914,retailer,pick-up,app,9/1/2020 16:08,selesai,9/3/2020 6:45,0
5331796,161833,170337,retailer,pick-up,app,9/1/2020 16:09,selesai,9/2/2020 21:06,0
5265725,172815,195070,retailer,pick-up,app,8/29/2020 12:54,pesanan-diterima,9/12/2020 14:52,0
5265739,56656,156789,retailer,pick-up,app,8/29/2020 12:55,siap-diambil,8/29/2020 13:03,0
5331762,148246,150868,retailer,pick-up,otc,9/1/2020 16:08,selesai,9/1/2020 16:08,0
5331773,1198780,61896,retailer,same-day,app,9/1/2020 16:08,dalam-pengiriman,9/16/2020 20:17,0
5331812,57933,67564,retailer,pick-up,app,9/1/2020 16:10,konfirmasi-perubahan,9/1/2020 17:46,0
5331823,57695,18168,retailer,pick-up,app,9/1/2020 16:11,siap-diambil,9/3/2020 9:28,0
5417898,148837,1133551,retailer,pick-up,app,9/5/2020 11:02,siap-diambil,9/5/2020 12:28,0
5387014,56644,33050,retailer,pick-up,app,9/4/2020 6:24,selesai,9/4/2020 17:14,0
5387039,143945,189362,retailer,pick-up,app,9/4/2020 6:27,selesai,9/5/2020 10:21,0
5192582,1131,238307,retailer,pick-up,otc,8/26/2020 10:19,selesai,8/26/2020 10:19,0
5192639,241800,102355,retailer,pick-up,app,8/26/2020 10:20,selesai,8/30/2020 9:54,0
5190010,147774,1199017,retailer,pick-up,app,8/26/2020 9:04,selesai,8/27/2020 12:26,0
5190049,187266,229718,retailer,pick-up,app,8/26/2020 9:05,selesai,8/29/2020 17:57,0
5190067,162178,144343,retailer,same-day,app,8/26/2020 9:06,konfirmasi-perubahan,9/2/2020 9:37,0
3700408,64298,20259,retailer,pick-up,app,6/16/2020 14:02,selesai,6/29/2020 5:22,0
3797726,64588,24899,retailer,same-day,app,6/22/2020 10:48,selesai,6/24/2020 18:56,0
3797769,68856,45566,retailer,pick-up,app,6/22/2020 10:50,selesai,7/4/2020 22:21,0
3775373,137063,231194,retailer,pick-up,app,6/20/2020 16:58,selesai,6/21/2020 15:37,0
3775459,138995,103633,retailer,pick-up,app,6/20/2020 17:05,selesai,6/21/2020 8:11,0
3800009,139107,108707,retailer,pick-up,app,6/22/2020 12:07,selesai,7/4/2020 14:21,0
3800041,53997,227528,retailer,pick-up,app,6/22/2020 12:08,siap-diambil,7/18/2020 16:48,0
3800066,139568,111007,retailer,pick-up,app,6/22/2020 12:08,selesai,6/24/2020 14:28,0
3800073,132943,114909,retailer,pick-up,app,6/22/2020 12:09,selesai,6/27/2020 18:02,0
3800116,235487,125168,retailer,pick-up,app,6/22/2020 12:11,selesai,6/23/2020 21:12,0
3480926,238758,263155,retailer,pick-up,app,6/1/2020 14:58,selesai,6/1/2020 20:28,0
3480965,57933,51911,retailer,same-day,app,6/1/2020 15:01,selesai,6/1/2020 18:30,0
3481151,169010,174213,retailer,pick-up,app,6/1/2020 15:16,pesanan-diterima,7/14/2020 13:46,0
3481558,172708,128044,retailer,pick-up,app,6/1/2020 15:48,selesai,6/2/2020 17:33,0
3481569,132747,152504,retailer,pick-up,app,6/1/2020 15:49,konfirmasi-perubahan,6/20/2020 21:04,0
3481576,137121,95642,retailer,pick-up,app,6/1/2020 15:50,selesai,6/3/2020 8:00,0
3767678,139404,111827,retailer,pick-up,app,6/20/2020 10:46,selesai,6/20/2020 10:53,0
3767696,54207,149079,retailer,pick-up,app,6/20/2020 10:46,selesai,6/22/2020 22:24,0
3482080,183360,231806,retailer,pick-up,otc,6/1/2020 16:37,selesai,6/1/2020 16:37,0
3482155,140260,151578,retailer,pick-up,app,6/1/2020 16:44,selesai,6/3/2020 8:32,0
3482230,53834,1102931,retailer,pick-up,otc,6/1/2020 16:53,selesai,6/1/2020 16:53,0
3572460,133278,83699,retailer,same-day,app,6/8/2020 11:08,selesai,6/10/2020 12:28,0
3572485,135560,161446,retailer,pick-up,app,6/8/2020 11:09,selesai,6/8/2020 17:42,0
3800566,151302,40738,retailer,next-day,app,6/22/2020 12:29,selesai,6/30/2020 19:26,0
3800591,55696,162190,retailer,same-day,app,6/22/2020 12:31,selesai,6/24/2020 10:10,0
3800602,139169,118630,retailer,pick-up,app,6/22/2020 12:31,selesai,6/23/2020 21:45,0
3492915,139135,166863,retailer,pick-up,app,6/2/2020 14:15,selesai,7/6/2020 11:15,0
3492940,143945,203436,retailer,pick-up,app,6/2/2020 14:17,selesai,6/2/2020 17:22,0
3800709,148246,196723,retailer,pick-up,otc,6/22/2020 12:36,selesai,6/22/2020 12:36,0
3572985,139446,165180,retailer,pick-up,app,6/8/2020 11:29,selesai,6/21/2020 15:10,0
3573003,55289,55785,retailer,pick-up,app,6/8/2020 11:30,selesai,6/11/2020 15:16,0
3573042,54046,34452,retailer,pick-up,app,6/8/2020 11:31,selesai,6/23/2020 16:45,0
3573060,137598,249961,retailer,same-day,app,6/8/2020 11:32,selesai,6/14/2020 14:06,0
3494444,54022,1097154,retailer,pick-up,otc,6/2/2020 15:46,selesai,6/2/2020 15:46,0
3494898,134363,118674,retailer,pick-up,app,6/2/2020 16:17,selesai,6/30/2020 14:57,0
3774873,255817,1115257,retailer,pick-up,app,6/20/2020 16:24,selesai,6/20/2020 17:08,0
3774912,183360,231816,retailer,pick-up,otc,6/20/2020 16:26,selesai,6/20/2020 16:26,0
3774923,57412,89543,retailer,pick-up,app,6/20/2020 16:28,selesai,8/3/2020 15:12,0
5265332,133124,211686,retailer,pick-up,app,8/29/2020 12:39,selesai,8/29/2020 17:31,0
5265382,141497,77651,retailer,same-day,app,8/29/2020 12:41,selesai,8/31/2020 6:40,0
5265425,132446,104180,retailer,pick-up,app,8/29/2020 12:43,selesai,8/31/2020 16:45,0
5269737,1131,240846,retailer,pick-up,otc,8/29/2020 15:34,selesai,8/29/2020 15:34,0
5269844,241084,108372,retailer,pick-up,app,8/29/2020 15:40,selesai,8/30/2020 8:56,0
5269876,56563,10329,retailer,next-day,app,8/29/2020 15:41,selesai,9/1/2020 13:55,0
5282762,135640,80813,retailer,pick-up,app,8/30/2020 14:18,selesai,9/2/2020 14:41,0
5282780,150858,74334,retailer,pick-up,app,8/30/2020 14:19,siap-diambil,8/30/2020 16:42,0
5269383,131638,225511,retailer,pick-up,app,8/29/2020 15:17,selesai,8/29/2020 17:49,0
5269519,63655,14335,retailer,pick-up,app,8/29/2020 15:24,pesanan-diterima,8/31/2020 6:42,0
5274549,53891,32699,retailer,pick-up,app,8/29/2020 22:21,selesai,8/29/2020 22:26,0
5336767,265881,1104759,retailer,pick-up,app,9/1/2020 22:12,selesai,9/2/2020 16:15,0
5336771,166626,1171494,retailer,pick-up,otc,9/1/2020 22:12,selesai,9/1/2020 22:12,0
5336821,57653,1234272,retailer,next-day,app,9/1/2020 22:19,selesai,9/5/2020 1:05,0
5336860,54995,13584,retailer,same-day,app,9/1/2020 22:23,selesai,9/4/2020 18:39,0
5336871,172574,252355,retailer,pick-up,app,9/1/2020 22:24,selesai,9/3/2020 12:58,0
5336903,135560,108821,retailer,pick-up,app,9/1/2020 22:27,selesai,9/8/2020 14:11,0
5336960,140100,1125097,retailer,pick-up,otc,9/1/2020 22:36,selesai,9/1/2020 22:36,0
5336978,56544,42180,retailer,pick-up,app,9/1/2020 22:40,selesai,9/3/2020 17:14,0
5337010,56544,42180,retailer,pick-up,app,9/1/2020 22:44,selesai,9/3/2020 17:14,0
5337035,143958,236498,retailer,pick-up,app,9/1/2020 22:48,siap-diambil,9/2/2020 13:46,0
5287399,171226,82361,retailer,pick-up,app,8/30/2020 21:13,selesai,9/6/2020 8:01,0
5287435,221255,73931,retailer,same-day,app,8/30/2020 21:16,selesai,9/5/2020 17:21,0
5287442,54444,33818,retailer,next-day,app,8/30/2020 21:17,selesai,9/10/2020 8:29,0
5287542,268857,1291147,retailer,pick-up,otc,8/30/2020 21:27,selesai,8/30/2020 21:27,0
5287960,150878,102283,retailer,pick-up,app,8/30/2020 22:16,selesai,8/31/2020 17:52,0
5288028,138059,39668,retailer,pick-up,app,8/30/2020 22:25,selesai,9/9/2020 7:10,0
