,id,wholesaler_id,retailer_id,buyer_type,shipping_type,order_type,book_time,last_status,last_status_time,trx_time,trx_date,line_count,line_hms,value,value_hms,qty,qty_hms,value_hms_pred,diff,anomaly_label_pred
143,3554332,54584,65118.0,retailer,pick-up,otc,6/6/2020 17:50,selesai,6/6/2020 17:50,2020-06-06 17:50:00,20200606,18,3,2303500,488500,146,12,0.0,0.0,0.0
144,3554381,207938,221092.0,retailer,same-day,app,6/6/2020 17:55,selesai,6/22/2020 11:38,2020-06-06 17:55:00,20200606,1,0,2700000,0,1440,0,0.0,0.0,0.0
145,3554395,56571,39928.0,retailer,pick-up,app,6/6/2020 17:56,selesai,6/8/2020 13:47,2020-06-06 17:56:00,20200606,7,3,4314500,1958000,17,9,0.0,0.0,0.0
146,3528327,132943,127464.0,retailer,pick-up,otc,6/5/2020 7:58,selesai,6/5/2020 7:58,2020-06-05 07:58:00,20200605,3,0,19730000,0,1920,0,0.0,0.0,0.0
147,3528341,160571,25296.0,retailer,pick-up,app,6/5/2020 7:58,selesai,6/6/2020 18:23,2020-06-05 07:58:00,20200605,14,1,1085200,220500,83,10,394468.7,0.7889736394557824,0.0
148,3528360,146122,71297.0,retailer,pick-up,app,6/5/2020 7:59,selesai,6/5/2020 12:37,2020-06-05 07:59:00,20200605,6,2,1692750,871000,70,40,0.0,0.0,0.0
149,3528410,137074,127902.0,retailer,same-day,app,6/5/2020 8:02,selesai,6/6/2020 1:15,2020-06-05 08:02:00,20200605,3,1,268000,58000,7,5,223610.56,2.855354525862069,0.0
150,3528424,56127,28032.0,retailer,pick-up,app,6/5/2020 8:03,selesai,7/4/2020 8:28,2020-06-05 08:03:00,20200605,5,4,930470,826720,18,13,0.0,0.0,0.0
151,3528427,58187,40180.0,retailer,pick-up,otc,6/5/2020 8:03,selesai,6/5/2020 8:03,2020-06-05 08:03:00,20200605,6,2,904000,334000,6,2,0.0,0.0,0.0
152,3528441,53834,1106994.0,retailer,pick-up,otc,6/5/2020 8:04,selesai,6/5/2020 8:04,2020-06-05 08:04:00,20200605,5,2,1906550,379250,11,2,0.0,0.0,0.0
153,3499830,134933,175525.0,retailer,pick-up,app,6/3/2020 8:14,selesai,6/4/2020 10:53,2020-06-03 08:14:00,20200603,12,3,1077200,357600,28,11,0.0,0.0,0.0
154,3499848,1147,1225.0,retailer,same-day,app,6/3/2020 8:15,selesai,6/5/2020 18:50,2020-06-03 08:15:00,20200603,19,1,1080250,96250,158,5,126200.125,0.3111701298701299,0.0
155,3499865,57705,145992.0,retailer,pick-up,app,6/3/2020 8:16,selesai,6/4/2020 6:58,2020-06-03 08:16:00,20200603,23,1,1480200,162500,83,10,210868.75,0.29765384615384616,0.0
156,3499897,238758,113289.0,retailer,pick-up,app,6/3/2020 8:18,selesai,6/3/2020 9:01,2020-06-03 08:18:00,20200603,6,2,314300,84300,22,6,0.0,0.0,0.0
157,3499916,100561,3672.0,retailer,same-day,app,6/3/2020 8:19,selesai,6/6/2020 10:04,2020-06-03 08:19:00,20200603,38,5,1419950,272250,204,13,0.0,0.0,0.0
158,3499933,128793,228034.0,retailer,pick-up,app,6/3/2020 8:20,selesai,6/7/2020 11:36,2020-06-03 08:20:00,20200603,37,3,1760750,408000,70,7,0.0,0.0,0.0
159,3499948,139119,117368.0,retailer,pick-up,app,6/3/2020 8:20,selesai,6/4/2020 7:51,2020-06-03 08:20:00,20200603,15,4,1434750,630500,45,5,0.0,0.0,0.0
160,3499983,55626,33716.0,retailer,next-day,app,6/3/2020 8:22,selesai,7/21/2020 15:40,2020-06-03 08:22:00,20200603,1,1,220000,220000,1,1,171337.44,0.22119346590909092,0.0
161,3790075,54037,56600.0,retailer,pick-up,app,6/22/2020 5:28,selesai,6/22/2020 13:08,2020-06-22 05:28:00,20200622,10,1,417500,66300,50,3,178251.38,1.6885576923076924,0.0
162,3790158,57949,34556.0,retailer,pick-up,app,6/22/2020 5:46,selesai,6/28/2020 22:37,2020-06-22 05:46:00,20200622,50,6,2157300,892350,82,9,0.0,0.0,0.0
163,3790175,137594,75765.0,retailer,pick-up,app,6/22/2020 5:50,konfirmasi-perubahan,6/25/2020 17:08,2020-06-22 05:50:00,20200622,30,9,3835000,1291000,410,60,0.0,0.0,0.0
164,3648788,54049,0.0,guest,pick-up,otc,6/13/2020 8:57,selesai,6/13/2020 8:57,2020-06-13 08:57:00,20200613,4,4,581250,581250,40,40,0.0,0.0,0.0
165,3648888,140161,0.0,guest,pick-up,otc,6/13/2020 9:01,selesai,6/13/2020 9:01,2020-06-13 09:01:00,20200613,12,0,1083750,0,94,0,0.0,0.0,0.0
166,3594290,199030,0.0,guest,pick-up,otc,6/9/2020 16:10,selesai,6/9/2020 16:10,2020-06-09 16:10:00,20200609,7,0,593000,0,11,0,0.0,0.0,0.0
167,3626627,57669,0.0,guest,pick-up,otc,6/11/2020 16:53,selesai,6/11/2020 16:53,2020-06-11 16:53:00,20200611,3,0,234000,0,100,0,0.0,0.0,0.0
168,3750603,140316,0.0,guest,pick-up,otc,6/19/2020 11:09,selesai,6/19/2020 11:09,2020-06-19 11:09:00,20200619,12,0,508400,0,195,0,0.0,0.0,0.0
169,3585194,132943,127781.0,retailer,pick-up,app,6/9/2020 8:46,selesai,6/9/2020 20:14,2020-06-09 08:46:00,20200609,17,2,901150,294500,70,15,0.0,0.0,0.0
170,3585212,138206,143394.0,retailer,pick-up,app,6/9/2020 8:47,selesai,6/12/2020 15:14,2020-06-09 08:47:00,20200609,20,2,747100,76800,33,3,0.0,0.0,0.0
171,3585226,57933,30546.0,retailer,same-day,app,6/9/2020 8:47,selesai,6/11/2020 19:05,2020-06-09 08:47:00,20200609,18,1,1222500,159000,116,10,269501.94,0.6949807389937107,0.0
172,3585237,53834,1111668.0,retailer,pick-up,otc,6/9/2020 8:48,selesai,6/9/2020 8:48,2020-06-09 08:48:00,20200609,3,3,250100,250100,3,3,0.0,0.0,0.0
173,3585269,178815,216277.0,retailer,pick-up,app,6/9/2020 8:49,selesai,6/10/2020 13:33,2020-06-09 08:49:00,20200609,11,7,2063000,1352000,115,70,0.0,0.0,0.0
174,3585312,161858,97960.0,retailer,same-day,app,6/9/2020 8:51,pesanan-diterima,6/11/2020 9:00,2020-06-09 08:51:00,20200609,7,1,1275000,221000,59,10,308414.38,0.39554015837104073,0.0
175,3585326,150385,95301.0,retailer,next-day,app,6/9/2020 8:51,selesai,6/10/2020 12:40,2020-06-09 08:51:00,20200609,11,11,4751500,4751500,220,220,0.0,0.0,0.0
176,3743294,139137,79533.0,retailer,next-day,app,6/19/2020 1:53,selesai,6/20/2020 16:08,2020-06-19 01:53:00,20200619,19,11,6277400,5044500,349,251,0.0,0.0,0.0
177,3743326,152326,74087.0,retailer,pick-up,app,6/19/2020 2:52,selesai,6/20/2020 16:17,2020-06-19 02:52:00,20200619,33,3,1143300,104500,125,4,0.0,0.0,0.0
178,3743337,138995,108990.0,retailer,pick-up,app,6/19/2020 3:25,selesai,6/20/2020 8:24,2020-06-19 03:25:00,20200619,21,8,1294200,607800,63,22,0.0,0.0,0.0
179,3743369,54207,8510.0,retailer,pick-up,app,6/19/2020 4:32,selesai,6/19/2020 19:38,2020-06-19 04:32:00,20200619,12,1,816350,45000,63,2,196811.06,3.3735791666666666,1.0
180,3688753,54022,5337.0,retailer,pick-up,otc,6/15/2020 22:10,selesai,6/15/2020 22:10,2020-06-15 22:10:00,20200615,6,6,105240,105240,6,6,0.0,0.0,0.0
181,3688785,150588,1103738.0,retailer,pick-up,otc,6/15/2020 22:16,selesai,6/15/2020 22:16,2020-06-15 22:16:00,20200615,6,6,1508000,1508000,11,11,0.0,0.0,0.0
182,3688796,137674,123923.0,retailer,pick-up,app,6/15/2020 22:19,selesai,6/22/2020 8:10,2020-06-15 22:19:00,20200615,8,8,1001250,1001250,54,54,0.0,0.0,0.0
183,3688853,143945,171328.0,retailer,pick-up,app,6/15/2020 22:31,selesai,6/16/2020 18:27,2020-06-15 22:31:00,20200615,19,5,2034500,723500,367,40,0.0,0.0,0.0
184,3688885,53912,24013.0,retailer,next-day,app,6/15/2020 22:37,selesai,6/17/2020 12:55,2020-06-15 22:37:00,20200615,28,7,2676250,1257000,518,80,0.0,0.0,0.0
185,3657683,155820,0.0,guest,pick-up,otc,6/13/2020 16:53,selesai,6/13/2020 16:53,2020-06-13 16:53:00,20200613,11,3,1211750,330750,32,15,0.0,0.0,0.0
186,3657726,57637,13863.0,retailer,pick-up,otc,6/13/2020 16:55,selesai,6/13/2020 16:55,2020-06-13 16:55:00,20200613,3,3,582000,582000,30,30,0.0,0.0,0.0
187,3657758,132745,102594.0,retailer,pick-up,app,6/13/2020 16:57,selesai,6/27/2020 16:36,2020-06-13 16:57:00,20200613,2,1,208000,92500,10,5,231785.94,1.505793918918919,0.0
188,3657769,148420,84311.0,retailer,same-day,app,6/13/2020 16:58,selesai,6/15/2020 9:59,2020-06-13 16:58:00,20200613,7,7,960000,960000,50,50,0.0,0.0,0.0
189,3657783,54309,0.0,guest,pick-up,otc,6/13/2020 16:58,selesai,6/13/2020 16:58,2020-06-13 16:58:00,20200613,1,0,151000,0,10,0,0.0,0.0,0.0
190,3657801,56909,177446.0,retailer,pick-up,app,6/13/2020 17:01,selesai,7/11/2020 6:28,2020-06-13 17:01:00,20200613,15,0,635400,0,71,0,0.0,0.0,0.0
191,3554249,170118,170813.0,retailer,pick-up,app,6/6/2020 17:38,selesai,6/10/2020 13:48,2020-06-06 17:38:00,20200606,7,5,1817000,1432500,90,70,0.0,0.0,0.0
192,3554274,141486,114607.0,retailer,pick-up,app,6/6/2020 17:42,selesai,6/9/2020 6:59,2020-06-06 17:42:00,20200606,3,3,250750,250750,13,13,0.0,0.0,0.0
193,3554292,134671,107274.0,retailer,pick-up,app,6/6/2020 17:44,selesai,6/7/2020 11:43,2020-06-06 17:44:00,20200606,5,5,215000,215000,11,11,0.0,0.0,0.0
194,3554317,138013,163847.0,retailer,pick-up,app,6/6/2020 17:48,selesai,6/6/2020 22:31,2020-06-06 17:48:00,20200606,8,2,427800,32300,17,2,0.0,0.0,0.0
195,3554335,147237,74323.0,retailer,next-day,app,6/6/2020 17:51,selesai,6/7/2020 16:35,2020-06-06 17:51:00,20200606,10,1,7668500,867000,640,20,469730.62,0.4582115051903114,0.0
196,3554349,54207,162552.0,retailer,pick-up,app,6/6/2020 17:52,selesai,6/8/2020 10:06,2020-06-06 17:52:00,20200606,12,2,1910400,379500,151,20,0.0,0.0,0.0
197,3554392,54202,36057.0,retailer,pick-up,app,6/6/2020 17:55,selesai,6/14/2020 13:26,2020-06-06 17:55:00,20200606,16,14,1348000,1129500,67,52,0.0,0.0,0.0
198,3528338,137039,96139.0,retailer,same-day,app,6/5/2020 7:58,selesai,6/11/2020 8:28,2020-06-05 07:58:00,20200605,38,2,7018500,185000,599,3,0.0,0.0,0.0
199,3528363,142424,116158.0,retailer,pick-up,app,6/5/2020 7:59,pesanan-diterima,6/9/2020 6:47,2020-06-05 07:59:00,20200605,35,20,3587050,1896350,216,83,0.0,0.0,0.0
200,3528381,54286,56445.0,retailer,pick-up,app,6/5/2020 8:01,selesai,6/12/2020 12:31,2020-06-05 08:01:00,20200605,9,1,1509200,105700,99,10,251176.19,1.3763120860927152,0.0
201,3528406,139675,144709.0,retailer,pick-up,app,6/5/2020 8:02,selesai,6/6/2020 7:27,2020-06-05 08:02:00,20200605,9,0,780000,0,35,0,0.0,0.0,0.0
202,3528438,56574,59832.0,retailer,pick-up,app,6/5/2020 8:04,siap-diambil,6/5/2020 15:10,2020-06-05 08:04:00,20200605,39,4,6404400,775500,243,13,0.0,0.0,0.0
203,3528463,134958,81514.0,retailer,same-day,app,6/5/2020 8:06,selesai,6/7/2020 18:40,2020-06-05 08:06:00,20200605,3,1,581500,220500,7,1,198421.19,0.10013066893424036,0.0
204,3499833,132935,127977.0,retailer,pick-up,app,6/3/2020 8:14,selesai,6/4/2020 7:39,2020-06-03 08:14:00,20200603,9,3,684350,276100,32,11,0.0,0.0,0.0
205,3499837,55228,2449.0,retailer,pick-up,app,6/3/2020 8:14,selesai,6/7/2020 21:10,2020-06-03 08:14:00,20200603,15,5,1598600,460150,179,25,0.0,0.0,0.0
206,3499851,54049,1103286.0,retailer,pick-up,app,6/3/2020 8:15,selesai,6/5/2020 16:49,2020-06-03 08:15:00,20200603,26,3,2947400,1308000,296,60,0.0,0.0,0.0
207,3499876,55277,47562.0,retailer,pick-up,app,6/3/2020 8:17,selesai,6/5/2020 19:16,2020-06-03 08:17:00,20200603,4,2,731200,382700,145,20,0.0,0.0,0.0
208,3499894,54029,3413.0,retailer,same-day,app,6/3/2020 8:18,selesai,6/5/2020 17:43,2020-06-03 08:18:00,20200603,7,1,1102500,159000,70,10,298993.94,0.8804650157232704,0.0
209,3499937,143945,174329.0,retailer,pick-up,app,6/3/2020 8:20,selesai,6/4/2020 17:45,2020-06-03 08:20:00,20200603,11,1,400000,96000,95,6,223712.62,1.33033984375,0.0
210,3499951,100561,225065.0,retailer,next-day,app,6/3/2020 8:21,selesai,6/5/2020 10:16,2020-06-03 08:21:00,20200603,25,1,4982750,114250,546,10,256581.25,1.2457877461706783,0.0
211,3499994,57698,65285.0,retailer,same-day,app,6/3/2020 8:23,selesai,6/4/2020 17:39,2020-06-03 08:23:00,20200603,26,12,9225600,4250100,122,21,0.0,0.0,0.0
212,3790004,154444,94261.0,retailer,pick-up,app,6/22/2020 5:00,selesai,6/22/2020 15:35,2020-06-22 05:00:00,20200622,2,1,433000,277000,4,1,206277.31,0.25531656137184117,0.0
213,3790029,57379,45100.0,retailer,same-day,app,6/22/2020 5:12,selesai,7/10/2020 22:51,2020-06-22 05:12:00,20200622,21,9,965400,410400,50,21,0.0,0.0,0.0
214,3790047,154557,134500.0,retailer,pick-up,otc,6/22/2020 5:20,selesai,6/30/2020 9:30,2020-06-22 05:20:00,20200622,3,1,25500,22000,3,1,196792.31,7.945105113636363,1.0
215,3790072,139648,76767.0,retailer,same-day,app,6/22/2020 5:28,selesai,6/23/2020 10:34,2020-06-22 05:28:00,20200622,34,4,2124600,442600,439,21,0.0,0.0,0.0
216,3790090,56945,212721.0,retailer,pick-up,app,6/22/2020 5:32,selesai,7/4/2020 7:28,2020-06-22 05:32:00,20200622,18,5,4275450,1911950,47,13,0.0,0.0,0.0
217,3790115,1151,100312.0,retailer,next-day,app,6/22/2020 5:37,selesai,7/30/2020 1:40,2020-06-22 05:37:00,20200622,22,0,1108475,0,342,0,0.0,0.0,0.0
218,3790147,158702,135023.0,retailer,pick-up,app,6/22/2020 5:43,selesai,6/23/2020 9:28,2020-06-22 05:43:00,20200622,4,3,1505000,1339000,75,65,0.0,0.0,0.0
219,3790172,212308,228434.0,retailer,pick-up,app,6/22/2020 5:49,selesai,8/29/2020 16:50,2020-06-22 05:49:00,20200622,15,0,1685000,0,194,0,0.0,0.0,0.0
220,3648777,135785,0.0,guest,pick-up,otc,6/13/2020 8:56,selesai,6/13/2020 8:56,2020-06-13 08:56:00,20200613,4,2,673500,253500,9,6,0.0,0.0,0.0
221,3648845,54049,0.0,guest,pick-up,otc,6/13/2020 8:59,selesai,6/13/2020 8:59,2020-06-13 08:59:00,20200613,1,1,159500,159500,10,10,303428.38,0.9023722570532915,0.0
222,3594279,55081,0.0,guest,pick-up,otc,6/9/2020 16:10,selesai,6/9/2020 16:10,2020-06-09 16:10:00,20200609,8,4,2294000,1353000,320,260,0.0,0.0,0.0
223,3626631,220082,0.0,guest,pick-up,otc,6/11/2020 16:53,selesai,6/11/2020 16:53,2020-06-11 16:53:00,20200611,12,0,694750,0,60,0,0.0,0.0,0.0
224,3750582,137735,0.0,guest,pick-up,otc,6/19/2020 11:08,selesai,6/19/2020 11:08,2020-06-19 11:08:00,20200619,2,0,237000,0,20,0,0.0,0.0,0.0
225,3726882,175330,0.0,guest,pick-up,otc,6/18/2020 8:08,selesai,6/18/2020 8:08,2020-06-18 08:08:00,20200618,3,3,158250,158250,4,4,0.0,0.0,0.0
226,3585192,133124,110630.0,retailer,pick-up,app,6/9/2020 8:46,selesai,6/9/2020 16:16,2020-06-09 08:46:00,20200609,8,2,1229500,294500,178,15,0.0,0.0,0.0
227,3585203,55696,26784.0,retailer,next-day,app,6/9/2020 8:46,selesai,6/10/2020 16:12,2020-06-09 08:46:00,20200609,1,1,663000,663000,30,30,528626.75,0.20267458521870288,0.0
228,3585217,202670,780789.0,retailer,pick-up,app,6/9/2020 8:47,selesai,6/9/2020 9:14,2020-06-09 08:47:00,20200609,3,0,94800,0,7,0,0.0,0.0,0.0
229,3585235,140253,106693.0,retailer,pick-up,app,6/9/2020 8:48,selesai,6/9/2020 17:24,2020-06-09 08:48:00,20200609,7,4,659400,428300,29,17,0.0,0.0,0.0
230,3585246,55616,19925.0,retailer,same-day,app,6/9/2020 8:48,konfirmasi-perubahan,6/12/2020 15:47,2020-06-09 08:48:00,20200609,11,3,1451250,320750,100,20,0.0,0.0,0.0
231,3585260,56574,261878.0,retailer,same-day,app,6/9/2020 8:49,selesai,6/11/2020 16:50,2020-06-09 08:49:00,20200609,23,3,528300,108400,116,6,0.0,0.0,0.0
232,3585278,54038,25987.0,retailer,same-day,app,6/9/2020 8:49,selesai,6/11/2020 7:38,2020-06-09 08:49:00,20200609,21,10,3444700,1852800,192,99,0.0,0.0,0.0
233,3585303,162178,178563.0,retailer,same-day,app,6/9/2020 8:50,selesai,6/10/2020 10:56,2020-06-09 08:50:00,20200609,23,0,1154500,0,339,0,0.0,0.0,0.0
234,3585335,58238,100028.0,retailer,same-day,app,6/9/2020 8:51,selesai,6/10/2020 14:26,2020-06-09 08:51:00,20200609,24,9,2781950,1116200,298,83,0.0,0.0,0.0
235,3585346,59125,0.0,guest,pick-up,otc,6/9/2020 8:52,selesai,6/9/2020 8:52,2020-06-09 08:52:00,20200609,4,4,536050,536050,16,16,0.0,0.0,0.0
236,3743260,54577,36259.0,retailer,pick-up,app,6/19/2020 0:56,selesai,6/19/2020 16:08,2020-06-19 00:56:00,20200619,2,0,259500,0,15,0,0.0,0.0,0.0
237,3743303,57600,15275.0,retailer,pick-up,app,6/19/2020 2:02,selesai,6/30/2020 13:47,2020-06-19 02:02:00,20200619,4,4,726000,726000,40,40,0.0,0.0,0.0
238,3743317,58641,49399.0,retailer,same-day,app,6/19/2020 2:29,selesai,6/20/2020 9:53,2020-06-19 02:29:00,20200619,18,8,3631000,1324000,68,34,0.0,0.0,0.0
239,3743346,491660,1102842.0,retailer,pick-up,app,6/19/2020 3:55,selesai,6/20/2020 9:54,2020-06-19 03:55:00,20200619,2,1,215300,55300,4,2,199239.12,2.602877486437613,0.0
240,3743360,154376,238058.0,retailer,pick-up,app,6/19/2020 4:23,selesai,6/20/2020 2:29,2020-06-19 04:23:00,20200619,31,6,2325500,639000,129,28,0.0,0.0,0.0
241,3688762,54297,5047.0,retailer,same-day,app,6/15/2020 22:12,selesai,7/13/2020 10:21,2020-06-15 22:12:00,20200615,10,0,255500,0,238,0,0.0,0.0,0.0
242,3688776,169334,240711.0,retailer,next-day,app,6/15/2020 22:15,selesai,6/16/2020 12:52,2020-06-15 22:15:00,20200615,16,2,1356043,82893,91,3,0.0,0.0,0.0
243,3688819,64755,151965.0,retailer,pick-up,otc,6/15/2020 22:24,selesai,6/15/2020 22:24,2020-06-15 22:24:00,20200615,3,3,1650000,1650000,72,72,0.0,0.0,0.0
244,3688862,66021,9534.0,retailer,pick-up,otc,6/15/2020 22:33,selesai,6/15/2020 22:33,2020-06-15 22:33:00,20200615,1,0,5140000,0,400,0,0.0,0.0,0.0
245,3688876,131994,118650.0,retailer,pick-up,app,6/15/2020 22:35,selesai,6/17/2020 15:55,2020-06-15 22:35:00,20200615,10,8,3273000,2725500,16,13,0.0,0.0,0.0
246,3657624,178815,0.0,guest,pick-up,otc,6/13/2020 16:50,selesai,6/13/2020 16:50,2020-06-13 16:50:00,20200613,10,5,678000,520000,60,28,0.0,0.0,0.0
247,3657660,137934,123710.0,retailer,pick-up,app,6/13/2020 16:52,selesai,6/14/2020 15:24,2020-06-13 16:52:00,20200613,3,3,540000,540000,30,30,0.0,0.0,0.0
248,3657692,136309,149625.0,retailer,pick-up,app,6/13/2020 16:53,selesai,6/15/2020 19:57,2020-06-13 16:53:00,20200613,5,2,940000,379500,5,2,0.0,0.0,0.0
249,3657703,140341,121056.0,retailer,pick-up,app,6/13/2020 16:54,selesai,6/15/2020 11:27,2020-06-13 16:54:00,20200613,6,3,847200,387700,42,17,0.0,0.0,0.0
250,3657735,58641,41838.0,retailer,pick-up,app,6/13/2020 16:56,selesai,6/16/2020 19:19,2020-06-13 16:56:00,20200613,14,3,366100,122500,23,7,0.0,0.0,0.0
251,3657760,163890,247319.0,retailer,same-day,app,6/13/2020 16:57,selesai,6/15/2020 14:02,2020-06-13 16:57:00,20200613,1,0,475000,0,24,0,0.0,0.0,0.0
252,3657778,66121,31045.0,retailer,pick-up,app,6/13/2020 16:58,selesai,6/14/2020 8:41,2020-06-13 16:58:00,20200613,8,2,502800,252500,37,6,0.0,0.0,0.0
253,3657792,53834,1115847.0,retailer,pick-up,otc,6/13/2020 17:00,selesai,6/13/2020 17:00,2020-06-13 17:00:00,20200613,3,3,250100,250100,3,3,0.0,0.0,0.0
254,3657803,140204,1096867.0,retailer,pick-up,app,6/13/2020 17:01,selesai,6/13/2020 17:27,2020-06-13 17:01:00,20200613,8,4,1327000,883100,21,10,0.0,0.0,0.0
255,3554251,140100,226219.0,retailer,pick-up,app,6/6/2020 17:38,siap-diambil,6/7/2020 7:59,2020-06-06 17:38:00,20200606,28,0,1100500,0,269,0,0.0,0.0,0.0
256,3554269,54815,36725.0,retailer,pick-up,otc,6/6/2020 17:41,selesai,6/6/2020 22:25,2020-06-06 17:41:00,20200606,20,2,1702650,335000,93,20,0.0,0.0,0.0
257,3554294,149436,173591.0,retailer,pick-up,app,6/6/2020 17:44,selesai,6/12/2020 15:45,2020-06-06 17:44:00,20200606,27,0,1323250,0,398,0,0.0,0.0,0.0
258,3554326,159113,87656.0,retailer,pick-up,app,6/6/2020 17:49,selesai,7/7/2020 14:26,2020-06-06 17:49:00,20200606,6,3,1137800,742800,50,10,0.0,0.0,0.0
259,3554369,139191,105725.0,retailer,pick-up,app,6/6/2020 17:54,selesai,6/15/2020 16:07,2020-06-06 17:54:00,20200606,6,6,2453000,2453000,28,28,0.0,0.0,0.0
260,3554394,137720,97031.0,retailer,pick-up,app,6/6/2020 17:56,selesai,6/8/2020 16:18,2020-06-06 17:56:00,20200606,13,7,1946500,868000,120,40,0.0,0.0,0.0
261,3554401,233752,240222.0,retailer,pick-up,otc,6/6/2020 17:56,selesai,6/6/2020 17:56,2020-06-06 17:56:00,20200606,6,2,1350000,507000,38,3,0.0,0.0,0.0
262,3528340,68874,142879.0,retailer,pick-up,app,6/5/2020 7:58,selesai,6/6/2020 13:17,2020-06-05 07:58:00,20200605,8,4,1396800,880500,145,50,0.0,0.0,0.0
263,3528347,159113,253180.0,retailer,same-day,app,6/5/2020 7:59,selesai,6/16/2020 13:28,2020-06-05 07:59:00,20200605,22,7,7179100,1917000,175,37,0.0,0.0,0.0
264,3528447,135566,197489.0,retailer,pick-up,otc,6/5/2020 8:05,selesai,6/5/2020 8:05,2020-06-05 08:05:00,20200605,9,9,1434500,1434500,25,25,0.0,0.0,0.0
265,3499828,54454,57466.0,retailer,pick-up,app,6/3/2020 8:14,selesai,6/4/2020 6:59,2020-06-03 08:14:00,20200603,7,1,2453000,220000,135,10,250934.19,0.1406099431818182,0.0
266,3499853,131703,102532.0,retailer,same-day,app,6/3/2020 8:15,selesai,6/5/2020 15:45,2020-06-03 08:15:00,20200603,12,9,4815000,3457000,246,166,0.0,0.0,0.0
267,3499885,137551,113641.0,retailer,pick-up,app,6/3/2020 8:18,selesai,6/6/2020 13:27,2020-06-03 08:18:00,20200603,4,4,521500,521500,30,30,0.0,0.0,0.0
268,3499917,57718,46118.0,retailer,same-day,app,6/3/2020 8:19,selesai,6/4/2020 17:30,2020-06-03 08:19:00,20200603,4,0,413900,0,30,0,0.0,0.0,0.0
269,3499928,132943,214444.0,retailer,pick-up,app,6/3/2020 8:19,selesai,6/4/2020 23:32,2020-06-03 08:19:00,20200603,23,4,716950,190800,66,10,0.0,0.0,0.0
270,3499953,54207,10949.0,retailer,same-day,app,6/3/2020 8:21,selesai,6/5/2020 15:49,2020-06-03 08:21:00,20200603,13,1,1631000,221000,160,10,289518.0,0.3100361990950226,0.0
271,3499960,54188,174430.0,retailer,same-day,app,6/3/2020 8:21,selesai,6/10/2020 14:34,2020-06-03 08:21:00,20200603,8,0,676000,0,42,0,0.0,0.0,0.0
272,3790006,154557,224999.0,retailer,pick-up,otc,6/22/2020 5:01,selesai,6/22/2020 5:01,2020-06-22 05:01:00,20200622,3,0,20500,0,3,0,0.0,0.0,0.0
273,3790049,57415,31052.0,retailer,pick-up,app,6/22/2020 5:20,selesai,6/30/2020 15:42,2020-06-22 05:20:00,20200622,36,2,2500870,551475,98,3,0.0,0.0,0.0
274,3790070,54268,51988.0,retailer,next-day,app,6/22/2020 5:28,selesai,6/22/2020 13:20,2020-06-22 05:28:00,20200622,5,2,611500,359000,36,15,0.0,0.0,0.0
275,3632224,55081,0.0,guest,pick-up,otc,6/12/2020 8:34,selesai,6/12/2020 8:34,2020-06-12 08:34:00,20200612,7,3,215000,87600,14,6,0.0,0.0,0.0
276,3632363,220082,0.0,guest,pick-up,otc,6/12/2020 8:40,selesai,6/12/2020 8:40,2020-06-12 08:40:00,20200612,3,0,171650,0,25,0,0.0,0.0,0.0
277,3626547,199030,0.0,guest,pick-up,otc,6/11/2020 16:46,selesai,6/11/2020 16:46,2020-06-11 16:46:00,20200611,5,0,959000,0,64,0,0.0,0.0,0.0
278,3626626,64592,0.0,guest,pick-up,otc,6/11/2020 16:53,selesai,6/11/2020 16:53,2020-06-11 16:53:00,20200611,3,3,356200,356200,13,13,0.0,0.0,0.0
279,3726748,175330,0.0,guest,pick-up,otc,6/18/2020 8:02,selesai,6/18/2020 8:02,2020-06-18 08:02:00,20200618,2,2,190450,190450,4,4,0.0,0.0,0.0
280,3726791,780796,0.0,guest,pick-up,otc,6/18/2020 8:04,selesai,6/18/2020 8:04,2020-06-18 08:04:00,20200618,5,3,806000,499000,60,30,0.0,0.0,0.0
281,3808011,59098,0.0,guest,pick-up,otc,6/22/2020 18:46,selesai,6/22/2020 18:46,2020-06-22 18:46:00,20200622,2,2,442000,442000,20,20,0.0,0.0,0.0
282,3808154,158236,0.0,guest,pick-up,otc,6/22/2020 18:59,selesai,6/22/2020 19:06,2020-06-22 18:59:00,20200622,28,3,5109250,739500,345,40,0.0,0.0,0.0
283,3585275,1131,234140.0,retailer,pick-up,otc,6/9/2020 8:49,selesai,6/16/2020 9:20,2020-06-09 08:49:00,20200609,4,4,228700,228700,11,11,0.0,0.0,0.0
284,3585292,56156,33596.0,retailer,pick-up,app,6/9/2020 8:50,selesai,6/14/2020 23:17,2020-06-09 08:50:00,20200609,12,3,617700,122200,37,8,0.0,0.0,0.0
285,3585356,55081,0.0,guest,pick-up,otc,6/9/2020 8:52,selesai,6/9/2020 8:52,2020-06-09 08:52:00,20200609,3,1,3575000,792500,200,50,847095.1,0.0688897476340694,0.0
286,3688742,202670,241878.0,retailer,pick-up,app,6/15/2020 22:09,selesai,6/16/2020 15:06,2020-06-15 22:09:00,20200615,8,0,193300,0,12,0,0.0,0.0,0.0
287,3688825,56544,42180.0,retailer,pick-up,app,6/15/2020 22:26,selesai,6/18/2020 8:38,2020-06-15 22:26:00,20200615,4,2,517000,333500,10,6,0.0,0.0,0.0
