,id,wholesaler_id,retailer_id,buyer_type,shipping_type,order_type,book_time,last_status,last_status_time,anomaly_label
261,3554401,233752,240222.0,retailer,pick-up,otc,6/6/2020 17:56,selesai,6/6/2020 17:56,0
262,3528340,68874,142879.0,retailer,pick-up,app,6/5/2020 7:58,selesai,6/6/2020 13:17,0
263,3528347,159113,253180.0,retailer,same-day,app,6/5/2020 7:59,selesai,6/16/2020 13:28,0
264,3528447,135566,197489.0,retailer,pick-up,otc,6/5/2020 8:05,selesai,6/5/2020 8:05,0
265,3499828,54454,57466.0,retailer,pick-up,app,6/3/2020 8:14,selesai,6/4/2020 6:59,0
266,3499853,131703,102532.0,retailer,same-day,app,6/3/2020 8:15,selesai,6/5/2020 15:45,0
267,3499885,137551,113641.0,retailer,pick-up,app,6/3/2020 8:18,selesai,6/6/2020 13:27,0
268,3499917,57718,46118.0,retailer,same-day,app,6/3/2020 8:19,selesai,6/4/2020 17:30,0
269,3499928,132943,214444.0,retailer,pick-up,app,6/3/2020 8:19,selesai,6/4/2020 23:32,0
270,3499953,54207,10949.0,retailer,same-day,app,6/3/2020 8:21,selesai,6/5/2020 15:49,0
271,3499960,54188,174430.0,retailer,same-day,app,6/3/2020 8:21,selesai,6/10/2020 14:34,0
272,3790006,154557,224999.0,retailer,pick-up,otc,6/22/2020 5:01,selesai,6/22/2020 5:01,0
273,3790049,57415,31052.0,retailer,pick-up,app,6/22/2020 5:20,selesai,6/30/2020 15:42,0
274,3790070,54268,51988.0,retailer,next-day,app,6/22/2020 5:28,selesai,6/22/2020 13:20,0
275,3632224,55081,,guest,pick-up,otc,6/12/2020 8:34,selesai,6/12/2020 8:34,0
276,3632363,220082,,guest,pick-up,otc,6/12/2020 8:40,selesai,6/12/2020 8:40,0
277,3626547,199030,,guest,pick-up,otc,6/11/2020 16:46,selesai,6/11/2020 16:46,0
278,3626626,64592,,guest,pick-up,otc,6/11/2020 16:53,selesai,6/11/2020 16:53,0
279,3726748,175330,,guest,pick-up,otc,6/18/2020 8:02,selesai,6/18/2020 8:02,0
280,3726791,780796,,guest,pick-up,otc,6/18/2020 8:04,selesai,6/18/2020 8:04,0
281,3808011,59098,,guest,pick-up,otc,6/22/2020 18:46,selesai,6/22/2020 18:46,0
282,3808154,158236,,guest,pick-up,otc,6/22/2020 18:59,selesai,6/22/2020 19:06,0
283,3585275,1131,234140.0,retailer,pick-up,otc,6/9/2020 8:49,selesai,6/16/2020 9:20,0
284,3585292,56156,33596.0,retailer,pick-up,app,6/9/2020 8:50,selesai,6/14/2020 23:17,0
285,3585356,55081,,guest,pick-up,otc,6/9/2020 8:52,selesai,6/9/2020 8:52,0
286,3688742,202670,241878.0,retailer,pick-up,app,6/15/2020 22:09,selesai,6/16/2020 15:06,0
287,3688825,56544,42180.0,retailer,pick-up,app,6/15/2020 22:26,selesai,6/18/2020 8:38,0
288,3688842,140290,102806.0,retailer,pick-up,app,6/15/2020 22:29,selesai,6/17/2020 8:52,0
289,3688859,54452,56818.0,retailer,pick-up,app,6/15/2020 22:32,selesai,7/8/2020 10:59,0
290,3657620,141815,215522.0,retailer,pick-up,app,6/13/2020 16:50,selesai,6/14/2020 11:12,0
291,3657637,53834,1116070.0,retailer,pick-up,otc,6/13/2020 16:50,selesai,6/13/2020 16:50,0
292,3657720,140356,148257.0,retailer,pick-up,otc,6/13/2020 16:55,selesai,6/13/2020 16:55,0
293,3554255,53859,162507.0,retailer,pick-up,app,6/6/2020 17:38,selesai,6/8/2020 8:08,0
294,3554272,138918,122292.0,retailer,pick-up,app,6/6/2020 17:41,selesai,6/11/2020 8:53,0
295,3554289,101429,75243.0,retailer,pick-up,app,6/6/2020 17:43,selesai,6/11/2020 20:48,0
296,3554306,148420,174105.0,retailer,pick-up,app,6/6/2020 17:46,selesai,6/7/2020 8:43,0
297,3554338,132745,128631.0,retailer,same-day,app,6/6/2020 17:51,selesai,6/11/2020 11:56,0
298,3554357,60107,21202.0,retailer,pick-up,app,6/6/2020 17:53,selesai,6/9/2020 9:41,0
299,3554372,139509,126839.0,retailer,pick-up,app,6/6/2020 17:54,selesai,6/8/2020 13:19,0
300,3554374,54585,65559.0,retailer,next-day,app,6/6/2020 17:54,selesai,6/8/2020 7:06,0
301,3554389,234738,257030.0,retailer,pick-up,app,6/6/2020 17:55,siap-diambil,9/12/2020 9:28,0
302,3528366,139675,145695.0,retailer,pick-up,app,6/5/2020 8:00,selesai,6/8/2020 7:28,0
303,3528383,147774,212807.0,retailer,same-day,app,6/5/2020 8:01,selesai,6/6/2020 15:09,0
304,3528449,57637,18570.0,retailer,pick-up,otc,6/5/2020 8:05,selesai,6/6/2020 12:14,0
305,3528466,137141,124770.0,retailer,pick-up,app,6/5/2020 8:06,selesai,6/6/2020 10:27,0
306,3499854,1130,446.0,retailer,same-day,app,6/3/2020 8:15,selesai,6/18/2020 15:53,0
307,3499871,132943,113401.0,retailer,next-day,app,6/3/2020 8:16,selesai,6/4/2020 23:32,0
308,3499873,100561,182577.0,retailer,pick-up,app,6/3/2020 8:17,selesai,6/4/2020 9:41,0
309,3499888,141909,118338.0,retailer,pick-up,app,6/3/2020 8:18,selesai,6/3/2020 15:22,0
310,3499939,57637,41345.0,retailer,pick-up,otc,6/3/2020 8:20,selesai,9/4/2020 14:28,0
311,3499956,100514,94411.0,retailer,same-day,app,6/3/2020 8:21,selesai,6/4/2020 12:44,0
312,3499973,1151,165926.0,retailer,pick-up,app,6/3/2020 8:22,selesai,6/15/2020 7:24,0
313,3790001,154557,225849.0,retailer,pick-up,otc,6/22/2020 4:59,selesai,6/22/2020 4:59,0
314,3790052,54995,33242.0,retailer,same-day,app,6/22/2020 5:21,konfirmasi-perubahan,6/25/2020 16:56,0
315,3790067,54610,39277.0,retailer,pick-up,app,6/22/2020 5:25,selesai,6/23/2020 9:19,0
316,3790069,154376,173291.0,retailer,pick-up,app,6/22/2020 5:27,selesai,6/23/2020 2:52,0
317,3790084,142663,73674.0,retailer,pick-up,app,6/22/2020 5:31,selesai,6/22/2020 16:09,0
318,3790135,56156,14714.0,retailer,pick-up,app,6/22/2020 5:41,selesai,6/24/2020 2:24,0
319,3790152,56210,91471.0,retailer,same-day,app,6/22/2020 5:45,selesai,6/23/2020 19:15,0
320,3790167,54610,62275.0,retailer,pick-up,app,6/22/2020 5:49,selesai,6/22/2020 10:17,0
321,3606665,199030,,guest,pick-up,otc,6/10/2020 13:03,selesai,6/10/2020 13:03,0
322,3594331,199030,,guest,pick-up,otc,6/9/2020 16:12,selesai,6/9/2020 16:12,0
323,3594433,53901,,guest,pick-up,otc,6/9/2020 16:19,selesai,6/9/2020 16:19,0
324,3626485,238353,,guest,pick-up,otc,6/11/2020 16:41,selesai,6/11/2020 16:41,0
325,3626521,57669,,guest,pick-up,otc,6/11/2020 16:44,selesai,6/11/2020 16:44,0
326,3711536,207938,,guest,pick-up,otc,6/17/2020 9:48,selesai,6/17/2020 9:48,0
327,3750625,134684,,guest,pick-up,otc,6/19/2020 11:10,selesai,6/19/2020 11:10,0
328,3718171,149437,,guest,pick-up,otc,6/17/2020 14:32,selesai,6/17/2020 14:32,0
329,3718203,170847,,guest,pick-up,otc,6/17/2020 14:34,selesai,6/17/2020 14:34,0
330,4071841,57995,8207.0,retailer,pick-up,app,7/6/2020 13:59,selesai,7/11/2020 16:21,0
331,4201312,150621,210310.0,retailer,pick-up,otc,7/12/2020 21:38,selesai,7/12/2020 21:38,0
332,4201327,172815,197190.0,retailer,pick-up,app,7/12/2020 21:39,siap-diambil,7/13/2020 7:16,0
333,4201329,158908,76248.0,retailer,pick-up,otc,7/12/2020 21:39,selesai,7/13/2020 14:43,0
334,4201395,201680,124750.0,retailer,pick-up,otc,7/12/2020 21:46,selesai,7/12/2020 21:46,0
335,4201410,174951,116108.0,retailer,pick-up,app,7/12/2020 21:47,selesai,7/14/2020 14:39,0
336,4201412,1125368,1133108.0,retailer,pick-up,app,7/12/2020 21:48,konfirmasi-perubahan,7/12/2020 22:48,0
337,4190180,147525,74413.0,retailer,same-day,app,7/12/2020 7:24,selesai,7/15/2020 16:22,0
338,4190197,133403,78100.0,retailer,next-day,app,7/12/2020 7:26,selesai,7/14/2020 12:22,0
339,4190263,133124,103391.0,retailer,pick-up,app,7/12/2020 7:30,selesai,7/21/2020 11:16,0
340,3562430,53906,,guest,pick-up,otc,6/7/2020 14:46,selesai,6/7/2020 14:46,0
341,3562480,53906,,guest,pick-up,otc,6/7/2020 14:51,selesai,6/7/2020 14:51,0
342,3793530,1130,54409.0,retailer,same-day,app,6/22/2020 8:41,selesai,6/25/2020 12:06,0
343,3793605,138013,252067.0,retailer,same-day,app,6/22/2020 8:44,selesai,6/23/2020 10:45,0
344,3793630,138931,119991.0,retailer,pick-up,app,6/22/2020 8:44,selesai,6/22/2020 12:16,0
345,3793648,230531,265545.0,retailer,same-day,app,6/22/2020 8:45,selesai,6/23/2020 6:57,0
346,3528574,55081,,guest,pick-up,otc,6/5/2020 8:12,selesai,6/5/2020 8:12,0
347,3793673,131423,80253.0,retailer,pick-up,app,6/22/2020 8:45,selesai,7/9/2020 22:36,0
348,3793691,175585,1117160.0,retailer,same-day,app,6/22/2020 8:46,selesai,6/26/2020 15:13,0
349,3642250,178815,,guest,pick-up,otc,6/12/2020 16:45,selesai,6/12/2020 16:45,0
350,3642382,58496,,guest,pick-up,otc,6/12/2020 16:55,selesai,6/12/2020 16:55,0
351,3578149,140316,,guest,pick-up,otc,6/8/2020 15:46,selesai,6/8/2020 15:46,0
352,3741504,143538,,guest,pick-up,otc,6/18/2020 19:32,selesai,6/18/2020 19:32,0
353,3741554,143538,,guest,pick-up,otc,6/18/2020 19:38,selesai,6/18/2020 19:38,0
354,3806934,140356,,guest,pick-up,otc,6/22/2020 17:21,selesai,6/22/2020 17:21,0
355,3548737,135785,,guest,pick-up,otc,6/6/2020 11:42,selesai,6/6/2020 11:42,0
356,3632915,55081,,guest,pick-up,otc,6/12/2020 9:03,selesai,6/12/2020 9:03,0
357,3594886,199030,,guest,pick-up,otc,6/9/2020 16:48,selesai,6/9/2020 16:48,0
358,3594961,258044,,guest,pick-up,otc,6/9/2020 16:54,selesai,6/9/2020 16:54,0
359,3654493,144906,,guest,pick-up,otc,6/13/2020 13:37,selesai,6/13/2020 13:37,0
360,3614860,144906,,guest,pick-up,otc,6/11/2020 7:13,selesai,6/11/2020 7:13,0
361,3531907,55289,,guest,pick-up,otc,6/5/2020 10:35,selesai,6/5/2020 10:35,0
362,3531957,171889,,guest,pick-up,otc,6/5/2020 10:37,selesai,6/5/2020 10:37,0
363,3557854,160585,,guest,pick-up,otc,6/7/2020 8:36,selesai,6/7/2020 8:36,0
364,3557886,160585,,guest,pick-up,otc,6/7/2020 8:38,selesai,6/7/2020 8:38,0
365,3557929,55081,,guest,pick-up,otc,6/7/2020 8:41,selesai,6/7/2020 8:41,0
366,3557936,160585,,guest,pick-up,otc,6/7/2020 8:41,selesai,6/7/2020 8:41,0
367,3732362,158293,,guest,pick-up,otc,6/18/2020 11:15,selesai,6/18/2020 11:15,0
368,3732416,234791,,guest,pick-up,otc,6/18/2020 11:17,selesai,6/18/2020 11:17,0
369,3690732,135785,,guest,pick-up,otc,6/16/2020 7:32,selesai,6/16/2020 7:32,0
370,3732473,137735,,guest,pick-up,otc,6/18/2020 11:18,selesai,6/18/2020 11:18,0
371,3724160,140356,,guest,pick-up,otc,6/17/2020 22:32,selesai,6/17/2020 22:32,0
372,3678389,238758,,guest,pick-up,otc,6/15/2020 11:19,selesai,6/15/2020 11:19,0
373,3551484,235793,,guest,pick-up,otc,6/6/2020 14:25,selesai,6/6/2020 14:25,0
374,3551584,199030,,guest,pick-up,otc,6/6/2020 14:31,selesai,6/6/2020 14:31,0
375,4024398,54214,37666.0,retailer,next-day,app,7/3/2020 21:10,selesai,7/5/2020 12:37,0
376,4024441,148744,208931.0,retailer,pick-up,app,7/3/2020 21:14,selesai,7/5/2020 14:58,0
377,4024473,158875,134851.0,retailer,same-day,app,7/3/2020 21:17,selesai,7/11/2020 22:17,0
378,4056518,139629,115007.0,retailer,pick-up,app,7/5/2020 21:29,selesai,7/8/2020 22:55,0
379,4056529,56574,261691.0,retailer,pick-up,app,7/5/2020 21:30,selesai,7/6/2020 14:55,0
380,4056561,132745,110747.0,retailer,next-day,app,7/5/2020 21:33,selesai,7/7/2020 14:56,0
381,4056618,1151,243231.0,retailer,same-day,app,7/5/2020 21:41,selesai,7/28/2020 1:04,0
382,3976309,234791,,guest,pick-up,otc,7/1/2020 15:29,selesai,7/1/2020 15:29,0
383,3976391,176091,,guest,pick-up,otc,7/1/2020 15:34,selesai,7/1/2020 15:34,0
384,4044443,140356,,guest,pick-up,otc,7/4/2020 23:32,selesai,7/4/2020 23:32,0
385,3960922,137735,,guest,pick-up,otc,7/1/2020 6:20,selesai,7/1/2020 6:20,0
386,3960940,185379,,guest,pick-up,otc,7/1/2020 6:21,selesai,7/1/2020 6:21,0
387,3960958,137735,,guest,pick-up,otc,7/1/2020 6:22,selesai,7/1/2020 6:22,0
388,3960983,185379,,guest,pick-up,otc,7/1/2020 6:24,selesai,7/1/2020 6:24,0
389,3997765,58496,,guest,pick-up,otc,7/2/2020 15:21,selesai,7/2/2020 15:21,0
390,4031900,55081,,guest,pick-up,otc,7/4/2020 10:18,selesai,7/4/2020 10:18,0
391,4015449,135785,,guest,pick-up,otc,7/3/2020 13:05,selesai,7/3/2020 13:05,0
392,3944396,181464,,guest,pick-up,otc,6/30/2020 10:08,selesai,6/30/2020 10:08,0
393,4822625,54011,34061.0,retailer,same-day,app,8/10/2020 1:43,selesai,8/10/2020 22:32,0
394,4822650,138090,7280.0,retailer,same-day,app,8/10/2020 2:26,selesai,8/10/2020 17:34,0
395,4822668,57415,1056964.0,retailer,pick-up,app,8/10/2020 3:06,selesai,8/10/2020 16:59,0
396,4822736,176077,206434.0,retailer,pick-up,app,8/10/2020 4:43,siap-diambil,8/11/2020 11:25,0
397,4822754,137618,166216.0,retailer,pick-up,app,8/10/2020 5:00,selesai,8/11/2020 8:47,0
398,4822779,53905,8445.0,retailer,same-day,app,8/10/2020 5:13,selesai,8/12/2020 10:16,0
399,4823979,230380,1120054.0,retailer,pick-up,app,8/10/2020 7:03,selesai,8/10/2020 11:42,0
400,4824004,132825,13614.0,retailer,pick-up,app,8/10/2020 7:04,selesai,8/10/2020 14:33,0
401,3509815,55265,,guest,pick-up,otc,6/3/2020 18:11,selesai,6/3/2020 18:11,0
402,3793527,170242,27711.0,retailer,pick-up,app,6/22/2020 8:41,selesai,6/22/2020 14:58,0
403,3793542,232623,242769.0,retailer,pick-up,app,6/22/2020 8:42,selesai,6/24/2020 6:44,0
404,3793544,60558,230132.0,retailer,pick-up,app,6/22/2020 8:42,selesai,6/23/2020 10:48,0
405,3793559,1150,4920.0,retailer,pick-up,app,6/22/2020 8:42,selesai,6/26/2020 16:42,0
406,3793610,66127,217610.0,retailer,pick-up,app,6/22/2020 8:44,selesai,6/23/2020 10:23,0
407,3793627,60107,17364.0,retailer,pick-up,app,6/22/2020 8:44,selesai,6/22/2020 14:35,0
408,3793693,58205,57492.0,retailer,same-day,app,6/22/2020 8:46,selesai,6/23/2020 14:41,0
409,3642330,178815,,guest,pick-up,otc,6/12/2020 16:51,selesai,6/12/2020 16:51,0
410,3755891,178815,,guest,pick-up,otc,6/19/2020 15:20,selesai,6/19/2020 15:20,0
411,3806965,101750,,guest,pick-up,otc,6/22/2020 17:24,selesai,6/22/2020 17:24,0
412,3579773,199030,,guest,pick-up,otc,6/8/2020 17:48,selesai,6/8/2020 17:48,0
413,3522251,55081,,guest,pick-up,otc,6/4/2020 15:19,selesai,6/4/2020 15:19,0
414,3594915,258044,,guest,pick-up,otc,6/9/2020 16:50,selesai,6/9/2020 16:50,0
415,3594917,155450,,guest,pick-up,otc,6/9/2020 16:50,selesai,6/9/2020 16:50,0
416,3531860,199030,,guest,pick-up,otc,6/5/2020 10:32,selesai,6/5/2020 10:32,0
417,3557796,140161,,guest,pick-up,otc,6/7/2020 8:32,selesai,6/7/2020 8:32,0
418,3557815,160585,,guest,pick-up,otc,6/7/2020 8:33,selesai,6/7/2020 8:33,0
419,3557900,160585,,guest,pick-up,otc,6/7/2020 8:39,selesai,6/7/2020 8:39,0
420,3732393,153669,,guest,pick-up,otc,6/18/2020 11:16,selesai,6/18/2020 11:16,0
421,3690596,55081,,guest,pick-up,otc,6/16/2020 7:24,selesai,6/16/2020 7:24,0
422,3690664,158236,,guest,pick-up,otc,6/16/2020 7:28,selesai,6/16/2020 7:28,0
423,3732476,253991,,guest,pick-up,otc,6/18/2020 11:18,selesai,6/18/2020 11:18,0
424,3724139,140356,,guest,pick-up,otc,6/17/2020 22:29,selesai,6/17/2020 22:29,0
425,3724239,140356,,guest,pick-up,otc,6/17/2020 22:49,selesai,6/17/2020 22:49,0
426,3724288,92415,,guest,pick-up,otc,6/17/2020 22:57,selesai,6/17/2020 22:57,0
427,3673999,55081,,guest,pick-up,otc,6/15/2020 8:47,selesai,6/15/2020 8:47,0
428,3748773,64592,,guest,pick-up,otc,6/19/2020 10:04,selesai,6/21/2020 8:02,0
429,3678360,143538,,guest,pick-up,otc,6/15/2020 11:18,selesai,6/15/2020 11:18,0
430,3678394,158293,,guest,pick-up,otc,6/15/2020 11:19,selesai,6/15/2020 11:19,0
431,3551633,158293,,guest,pick-up,otc,6/6/2020 14:35,selesai,6/6/2020 16:30,0
432,3496596,178815,,guest,pick-up,otc,6/2/2020 19:44,selesai,6/2/2020 19:44,0
433,4024410,136987,198361.0,retailer,pick-up,otc,7/3/2020 21:11,selesai,7/3/2020 21:11,0
434,4024427,1125789,732411.0,retailer,pick-up,app,7/3/2020 21:12,siap-diambil,7/21/2020 11:01,0
435,4024444,140412,110306.0,retailer,pick-up,app,7/3/2020 21:14,selesai,7/5/2020 15:44,0
436,4024461,54297,239519.0,retailer,pick-up,app,7/3/2020 21:16,selesai,7/5/2020 12:48,0
437,4024493,150385,218217.0,retailer,pick-up,app,7/3/2020 21:19,selesai,7/9/2020 17:04,0
438,4056466,256957,72757.0,retailer,pick-up,app,7/5/2020 21:23,selesai,7/27/2020 8:13,0
439,4056498,132935,120415.0,retailer,pick-up,app,7/5/2020 21:27,selesai,7/8/2020 12:46,0
440,4056515,170118,234221.0,retailer,pick-up,app,7/5/2020 21:29,selesai,7/6/2020 13:24,0
441,4056532,1137,135360.0,retailer,next-day,app,7/5/2020 21:30,selesai,7/7/2020 19:03,0
442,4056549,53841,5477.0,retailer,next-day,app,7/5/2020 21:32,selesai,7/15/2020 16:13,0
443,4056581,55952,43670.0,retailer,next-day,app,7/5/2020 21:36,selesai,7/8/2020 13:42,0
444,4056598,57355,50264.0,retailer,pick-up,app,7/5/2020 21:39,selesai,7/6/2020 13:31,0
445,4056615,132747,106326.0,retailer,pick-up,app,7/5/2020 21:41,selesai,7/8/2020 13:54,0
446,3976295,233931,,guest,pick-up,otc,7/1/2020 15:28,selesai,7/1/2020 15:28,0
447,3976446,233931,,guest,pick-up,otc,7/1/2020 15:36,selesai,7/1/2020 15:36,0
448,3976461,199030,,guest,pick-up,otc,7/1/2020 15:37,selesai,7/1/2020 15:37,0
449,3961019,137735,,guest,pick-up,otc,7/1/2020 6:28,selesai,7/1/2020 6:28,0
450,3997704,137735,,guest,pick-up,otc,7/2/2020 15:19,selesai,7/2/2020 15:19,0
451,3997721,170242,,guest,pick-up,otc,7/2/2020 15:19,selesai,7/2/2020 15:19,0
452,4031747,234791,,guest,pick-up,otc,7/4/2020 10:12,selesai,7/4/2020 10:12,0
453,4031779,59098,,guest,pick-up,otc,7/4/2020 10:14,selesai,7/4/2020 10:14,0
454,4031798,59098,,guest,pick-up,otc,7/4/2020 10:14,selesai,7/4/2020 10:14,0
455,4031815,59098,,guest,pick-up,otc,7/4/2020 10:15,selesai,7/4/2020 10:15,0
456,4015386,55081,,guest,pick-up,otc,7/3/2020 13:02,selesai,7/3/2020 13:02,0
457,3943873,140161,,guest,pick-up,otc,6/30/2020 9:53,selesai,6/30/2020 9:53,0
458,4016122,143538,,guest,pick-up,otc,7/3/2020 13:34,selesai,7/3/2020 13:34,0
459,3944424,155337,,guest,pick-up,otc,6/30/2020 10:08,selesai,6/30/2020 10:08,0
460,3944526,199030,,guest,pick-up,otc,6/30/2020 10:11,selesai,6/30/2020 10:11,0
461,4822630,154376,226077.0,retailer,pick-up,app,8/10/2020 1:49,selesai,8/10/2020 5:50,0
462,3585229,221255,72531.0,retailer,same-day,app,6/9/2020 8:47,selesai,9/6/2020 15:10,0
463,3585268,55081,,guest,pick-up,otc,6/9/2020 8:49,selesai,6/9/2020 8:49,0
464,3585270,135785,,guest,pick-up,otc,6/9/2020 8:49,selesai,6/9/2020 8:49,0
465,3585295,54039,9908.0,retailer,pick-up,app,6/9/2020 8:50,selesai,6/10/2020 8:50,0
466,3585329,54444,53966.0,retailer,same-day,app,6/9/2020 8:51,selesai,7/5/2020 14:27,0
467,3585338,53834,1111665.0,retailer,pick-up,otc,6/9/2020 8:52,selesai,6/9/2020 8:52,0
468,3743329,53920,30413.0,retailer,pick-up,app,6/19/2020 2:59,selesai,6/27/2020 10:47,0
469,3688779,54452,47299.0,retailer,pick-up,app,6/15/2020 22:16,selesai,7/8/2020 11:02,0
470,3688813,140138,106800.0,retailer,pick-up,app,6/15/2020 22:23,selesai,6/17/2020 21:37,0
471,3688845,1130,1690.0,retailer,pick-up,app,6/15/2020 22:30,pesanan-diterima,6/17/2020 23:27,0
472,3688879,151532,1117918.0,retailer,pick-up,otc,6/15/2020 22:36,selesai,6/15/2020 22:36,0
473,3688888,55696,9714.0,retailer,pick-up,app,6/15/2020 22:37,selesai,6/22/2020 15:01,0
474,3657766,54584,174010.0,retailer,pick-up,otc,6/13/2020 16:57,selesai,6/13/2020 16:57,0
475,3554252,56909,217411.0,retailer,pick-up,app,6/6/2020 17:38,selesai,6/16/2020 15:14,0
476,3554275,56128,46731.0,retailer,pick-up,app,6/6/2020 17:42,selesai,6/7/2020 17:15,0
477,3554286,164831,115913.0,retailer,pick-up,app,6/6/2020 17:43,selesai,6/29/2020 21:29,0
478,3554309,55696,22102.0,retailer,same-day,app,6/6/2020 17:47,selesai,6/9/2020 16:30,0
479,3554311,137618,85706.0,retailer,pick-up,app,6/6/2020 17:48,selesai,6/16/2020 8:25,0
480,3554318,137088,141681.0,retailer,pick-up,app,6/6/2020 17:48,selesai,6/18/2020 20:59,0
481,3554352,58496,1107834.0,retailer,pick-up,otc,6/6/2020 17:52,selesai,6/6/2020 17:52,0
482,3554375,136309,149838.0,retailer,pick-up,app,6/6/2020 17:54,selesai,6/7/2020 13:29,0
483,3554377,238097,245786.0,retailer,pick-up,app,6/6/2020 17:54,selesai,6/14/2020 23:11,0
484,3528378,169010,177159.0,retailer,pick-up,app,6/5/2020 8:01,konfirmasi-perubahan,6/5/2020 11:20,0
485,3528380,54321,4151.0,retailer,pick-up,app,6/5/2020 8:01,selesai,7/3/2020 14:29,0
486,3528403,58464,1099657.0,retailer,pick-up,app,6/5/2020 8:02,selesai,6/5/2020 15:57,0
487,3528407,153631,98974.0,retailer,same-day,app,6/5/2020 8:02,selesai,6/6/2020 7:24,0
488,3528446,140204,226329.0,retailer,pick-up,app,6/5/2020 8:05,selesai,6/7/2020 12:40,0
489,3528473,54046,32882.0,retailer,pick-up,app,6/5/2020 8:06,selesai,6/6/2020 7:13,0
490,3499825,135775,69184.0,retailer,pick-up,app,6/3/2020 8:14,selesai,6/3/2020 19:18,0
491,3499834,53829,31441.0,retailer,same-day,app,6/3/2020 8:14,selesai,6/5/2020 8:56,0
492,3499868,137625,103962.0,retailer,pick-up,app,6/3/2020 8:16,selesai,6/15/2020 0:17,0
493,3499870,137551,113641.0,retailer,pick-up,app,6/3/2020 8:16,selesai,6/6/2020 13:27,0
494,3499893,137032,92834.0,retailer,same-day,app,6/3/2020 8:18,selesai,6/6/2020 15:09,0
495,3499900,137799,85531.0,retailer,pick-up,app,6/3/2020 8:18,selesai,6/5/2020 9:34,0
496,3499934,56620,30879.0,retailer,same-day,app,6/3/2020 8:20,selesai,6/4/2020 16:29,0
497,3499936,131672,105955.0,retailer,pick-up,app,6/3/2020 8:20,selesai,6/4/2020 17:39,0
498,3499959,133390,201545.0,retailer,pick-up,app,6/3/2020 8:21,selesai,6/4/2020 6:10,0
499,3499968,139093,114590.0,retailer,pick-up,app,6/3/2020 8:21,selesai,7/6/2020 17:13,0
500,3790021,154557,225916.0,retailer,pick-up,otc,6/22/2020 5:08,selesai,6/22/2020 5:08,0
501,3790032,154557,225943.0,retailer,pick-up,otc,6/22/2020 5:13,selesai,6/22/2020 5:13,0
502,3790064,146895,14853.0,retailer,same-day,app,6/22/2020 5:25,selesai,6/22/2020 7:31,0
503,3790087,154557,196698.0,retailer,pick-up,otc,6/22/2020 5:31,selesai,6/22/2020 5:31,0
504,3790089,58634,19520.0,retailer,pick-up,app,6/22/2020 5:32,selesai,6/24/2020 13:50,0
505,3790130,143918,72796.0,retailer,pick-up,app,6/22/2020 5:40,siap-diambil,6/22/2020 9:33,0
506,3790132,56960,266218.0,retailer,same-day,app,6/22/2020 5:40,selesai,7/2/2020 9:06,0
507,3790155,68874,142879.0,retailer,pick-up,app,6/22/2020 5:45,selesai,6/23/2020 8:23,0
508,3614148,91339,,guest,pick-up,otc,6/11/2020 6:01,selesai,6/11/2020 6:01,0
509,3648867,54049,,guest,pick-up,otc,6/13/2020 9:00,selesai,6/13/2020 9:00,0
510,3594353,134684,,guest,pick-up,otc,6/9/2020 16:14,selesai,6/9/2020 16:14,0
511,3594396,158293,,guest,pick-up,otc,6/9/2020 16:17,selesai,6/9/2020 16:17,0
512,3626516,158293,,guest,pick-up,otc,6/11/2020 16:43,selesai,6/11/2020 16:43,0
513,3626539,64592,,guest,pick-up,otc,6/11/2020 16:46,selesai,6/11/2020 16:46,0
514,3750556,175330,,guest,pick-up,otc,6/19/2020 11:07,selesai,6/19/2020 11:07,0
515,3726781,135785,,guest,pick-up,otc,6/18/2020 8:04,selesai,6/18/2020 8:04,0
516,3718159,178815,,guest,pick-up,otc,6/17/2020 14:32,selesai,6/17/2020 14:32,0
517,3718202,170242,,guest,pick-up,otc,6/17/2020 14:34,selesai,6/17/2020 14:34,0
518,3562463,140316,,guest,pick-up,otc,6/7/2020 14:50,selesai,6/7/2020 14:50,0
519,3793565,152326,172830.0,retailer,pick-up,app,6/22/2020 8:42,selesai,6/26/2020 8:54,0
520,3738614,172708,120088.0,retailer,pick-up,app,6/18/2020 15:55,selesai,6/19/2020 10:39,0
